name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
St Paul Lutheran Church Missouri Synod	http://		EIN 87-6113724	3329 Harrison Blvd	Ogden	UT	84403	USA							
Utah Foster Care Foundation	http://www.utahfostercare.org	801-994-5205	EIN 87-0619181	5296 Commerce Dr Ste 400	Murray	UT	84107	USA	  Human Service Organizations, Human Services	Serving Utah's children by finding, educating, and nurturing families to meet the needs of children in foster care.		change the lives of the children and families we serve		Utah to support families who are providing a safe place for abused and neglected children to land while they heal and the family gets the help they need.	programs that directly benefit children and teens in foster care. 
Vernal Christian Church	http://		EIN 87-0323436	Po Box 1568	Vernal	UT	84078	USA							
Park City Ski Educational Foundation	http://www.parkcityskiteam.org	(435) 649-8749	EIN 87-0360514	Po Box 118	Park City	UT	84060	USA		To provide alpine ski racing youth with an environment of education, communication and teamwork, which empowers each athlete to reach their athletic, personal and academic potential during and beyond their park city ski team experience. 					The park city ski team was founded in the early 70's to provide competitive ski racing instruction and opportunities for the youth of park city and the surrounding communities. The park city ski team provides a comprehensive year-round ski racing program for athletes ranging in age from 9-20. The program develops athletes in physical and mental conditioning, education, sports nutrition and a healthy lifestyle. The eagle race arena at the park city mountain resort is our home during the winter months. The eagle race arena is a proven world cup and olympic event environment that provides excellent training throughout the entire ski season. Our athletic accomplishments lead to top alpine results at all levels of the ussa competition pipeline between ages 9-20. Pcst had athletic success measured by top 3 performances for juniors at the us nationals, u18 nationals and intermountain division ussa races in 2014-2015. 
San Juan County School District Foundation	http://		EIN 74-2438495	200 N Main St	Blanding	UT	84511	USA	  Education						
Mortar Board Inc	http://www.mortarboard.org/		EIN 87-6124607	200 South Central Campus Dr 270	Salt Lake City	UT	84112	USA	  Education, Student Services	Mortar Board chapters across the nation are challenged to provide thoughtful leadership to the campus and community, to create an environment of effective communication, to move toward a meaningful goal, and to maintain the ideals of the society.  Each chapter has the autonomy to determine its own implementation of the goals, National Project, and resolutions and recommendations set forth by delegates to the National Conference.					
Hire-National, Inc.	http://		EIN 87-0572219	50 S 200 E Ms 4546	Salt Lake City	UT	84111	USA							
La Capilla Bautista	http://		EIN 94-3246430	635 South 300 East	Brigham City	UT	84302	USA							
Friends of the Coalition	http://www.foodandcare.org	801-373-1825	EIN 87-0452977	299 E. 900 S.	Provo	UT	84606	USA	  Congregate Meals, Food, Food Banks & Pantries, Homeless & Housing, Homeless Shelters, Job Training	Serve homeless and critically low-income persons by teaching personal accountability, teaching self-sufficiency and providing compassionate service.	We built a new unique facility based on  a unique philosophy for caring for the homeless and poor.	Homeless and poor in Utah Valley			Meals, on site mental health services, dental and medical services, on site hair salon, transitional housing, etc.
Kimball Art Center	http://www.kimballartcenter.org/	435-649-8882	EIN 87-0321132	1401 Kearns Blvd. PO Box 1478	Park City	UT	84060	USA	  Arts & Culture, Arts Education	The Kimball Art Center is the heart of Park City's historic and vibrant arts community. We are a non-profit center for the arts, committed to engaging individuals of all ages in diverse and inspiring experiences through education, exhibitions and events.					Events, exhibitions and educational programs promoting experiences in the arts. 
Park City Performing Arts Foundation, DBA Park City Institute	http://www.ecclescenter.org	435-655-8252	EIN 87-0513186	Box 1297	Park City	UT	84060	USA	  Arts & Culture, Humanities, Performing Arts, Public Transportation Systems	We enrich community by providing innovative experiences that entertain, educate & illuminate.  		residents, visitors, students and under-served populations		Park City & Summit County, Utah	We believe arts and ideas matter. We are continually seeking ways to serve our community by bringing arts and ideas into as many lives as possible.  We bring performing arts from the international stage to the Park City stage at the Eccles Center & Deer Valley Resort, for the illumination of residents and visitors alike. This season alone, we will present One Republic, Bernadette Peters, Garrison Keillor, Cedar Lake Contemporary Ballet, more.  We give tickets to the underserved. 20% of our audiences are subsidized, including: senior citizens; students; more.  We bring our nationally recognized performers into the classroom to mentor and inspire our local students and their teachers.   We provide free, after-school, one-on-one, literacy tutoring at the Mega-Genius Supply Store & IQ HQ, inspired by Dave Eggers 826Valencia.org.  We gather the thinky people in the community for illuminating experiences like TEDxParkCityYouth, TEDxParkCityWomen & Curiosities curated salon-style evenings.
SALT LAKE COUNTY FARM BUREAU	http://		EIN 87-0416379	1229 W 8450 S	West Jordan	UT	84088	USA		-					Held various meetings and conventions to hlep achieve the organizations mission and exempt purpose
Salt Lake Arts Academy	http://www.saltlakeartsacademy.org	(801) 531-1173	EIN 73-1639325	844 S 200 E	Salt Lake Cty	UT	84111	USA	  Charter Schools, Education	Salt lake arts academy is a middle school serving fifth through eighth graders. Located in salt lake city, utah, the academy utilizes the unique educational, artistic, scientific and cultural resources of downtown salt lake city, and provides such other educational opportunities and academic programs as the board of trustees determines. 					Operation of one public charter school serving fifth through eighth grade students
Utah Symphony & Opera	http://www.usuo.org	(801) 533-5626	EIN 51-0145980	336 N 400 W	Salt Lake Cty	UT	84103	USA	  Arts & Culture, Opera	Mission - connect the community through great live music. Vision - perform, engage, inspire. The artistic leadership of the organization is committed to representing a broad range of musical styles, including traditional works, contemporary pieces, and new commissions to add to the canon of classical music. Community investment in utah symphony | utah opera strengthens our economy and enhances our quality of life. Utahns have long recognized that a person's quality of life rests, in part, on the community's commitment to the arts to inspire the human spirit and motivate the betterment of mankind. Over the years, utah has experienced growth and prominence and continues to become established as a hub for business innovation and scientific research in the united states. Utah symphony | utah opera stands as an influential cultural leader that is often cited by companies as an attraction for a successful and talented workforce to the region. 					711130 symphonic concerts - the utah symphony was founded during the great depression as a works progress administration orchestra under roosevelt's new deal. Today, the utah symphony is the premiere orchestra in the intermountain west and one of only fifteen year-round orchestras (meaning full salary, benefits, and performing schedule) in the nation. This ranking compares favorably to utah's rank of 34th among states in population size. The utah symphony presents over 200 concerts at abravanel hall and in communities throughout utah, reaching approximately 94,263 during the season. A variety of programs are offered featuring some of the industry's most illustrious artists in performance with the utah symphony in programs ranging from classical symphonies, to jazz, to pops. Please see www. Utahsymphony. Org for more information. The utah symphony | utah opera's education program benefits utah's children and is one of the largest in the country, reaching more than 155,000 students and 6,000 teachers annually. Through our education program offerings each school in utah is visited every three to five years. The reach of this programming is far greater than performing arts organizations in other metropolitan areas. In addition to visits to schools, the programs provide opportunities for students to attend performances, rehearsals, master classes, and other great learning events. The community at large is engaged regularly through various outreach programs. We present an annual performance for children with special needs and their families reaching nearly 400 families each year, an annual performance for the blind and visually impaired reaching up to 100 members of that community, and a variety of musical events for members of our community who are alzheimer's care recipients and caregivers in collaboration with the utah chapter of the alzheimer's association reaching over 300 people each year. Other services coordinated by our education and outreach department include a variety of free lectures, internships, on-line learning courses, teacher re-licensure programs, and a youth symphony festival. A stand-out among utah symphony | utah opera's projects in our local partnership with local museums, art galleries, libraries, film centers, performing arts groups, and scholars, the festival provides our community opportunities to explore an artistic theme using all their senses. Additionally, through our volunteer network of over 500 individuals, the utah symphony guild, ogden opera guild, and youth guild reach over 500 citizens through their programs and events each year. Utah symphony | utah opera is engaged in valuable cooperative relationships with many other non-profit organizations that serve a variety of purposes, including the road home, utah school boards, ballet west, madeleine cathedral choir school, children's dance theatre and utah shakespeare festival. It is also notable that, through a close relationship with the communities it serves, utah symphony | utah opera is able to reinvest into utah's economy. * the organization employs over 450 individuals each year. * an estimated 93% of utah symphony | utah opera expenses are fed directly back into the local economy. * economic development professionals concur that a vibrant symphony and opera are important criteria in attracting new businesses and skilled professionals to utah. *source: salt lake county cultural facilities master plan, ams consultants, december 2008.   711110 opera performances - utah opera performs in salt lake city's capitol theatre, reaching an audience of an estimated 24,727 during the season. Utah opera offers 20 performances of four mainstage productions each year, has a nationally-renowned costume shop, and features some of the top singers, directors, conductors, and designers from around the country. A resident artists program provides aspiring young singers an opportunity to refine their craft while performing secondary roles and singing in education and community outreach programs. Please see www. Utahopera. Org for more information.   711130 deer valley music festival - currently in its twelfth season, the deer valley music festival is the summer home of the utah symphony | utah opera, reaching an audience of an estimated 40,929 during the summer season. The festival provides chamber music, classical, family, and pops offerings in many venues: the deer valley snow park outdoor ampitheater, st. Mary's church, and salons in private park city homes. Please see www. Deervalleymusicfestival. Org for more information.   depreciation of set equipment - $96,820; marketing - $454,176; box office - $334,129; education salaries - $128,546. 
Martha Ryland Foundation 05171999	http://		EIN 33-0856477	14725 S 2200 W	Bluffdale	UT	84065	USA	  Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations, Private Grantmaking Foundations						
American Orff-Schulwerk Association	http://		EIN 37-0570959	77 E 100 S	Alpine	UT	84004	USA							
Boy Scouts Of American Trust Fund	http://www.BSA.scouting.org/		EIN 87-0458074	525 Foothill Blvd 590 Great Salt Lake	Salt Lake City	UT	84113	USA	  Boy Scouts of America, Children & Youth	The Mission of the Boy Scouts of America is to prepare young people to make ethical choices over their lifetime by instilling in them the values of the Scout Oath and Law. To support Boy Scouts of America, visit www.give2bsa.org.					
New Life Youth Ministries Inc	http://		EIN 59-3283631	1973 Rulon White Blvd	Ogden	UT	84201	USA	  Children & Youth, Youth Development - Religious Leadership						
Rio Verde University Inc	http://		EIN 74-3003544	3214 N University Ave Ste 435	Provo	UT	84604	USA	  Physical & Earth Sciences, Technology						
Utah Asian Charitable Foundation	http://	(801) 231-3338	EIN 26-3329945	Po Box 3178	Salt Lake Cty	UT	84110	USA	  Arts & Culture, Cultural & Ethnic Awareness	The sole purpose of the utah asian charitable foundation is to give out scholarships. Scholarships are awarded to asian students living in the state of utah. 					The sole purpose of the utah asian charitable foundation is to give out scholarships. Scholarships are awarded to asian students living in the state of utah. 
Iron County Care and Share	http://www.careandshare-ut.org	435-586-4962	EIN 74-2345787	PO Box  2241	Cedar City	UT	84721	USA		Helping People Help Themselves				Southwestern Utah	Provide shelter/food for homeless in iron county.   provide food and shelter to homeless and low-income persons in the iron county area
Intermountain Podiatric Residency Inc	http://		EIN 87-0526776	1586 E Hollywood Ave	Salt Lake Cty	UT	84105	USA	  Emergency Assistance, Human Services	TRAINING PODIATRIC RESIDENTS					
Color-Country Animal Welfare Aka Ccaw	http://		EIN 26-3955089	Po Box 750329	Torrey	UT	84775	USA	  Animal Protection & Welfare, Animals						
Utah Lions Foundation	http://www.utahlionsfoundation.org	(801) 775-1058	EIN 23-7423511	863 W 3300 S	Syracuse	UT	84075	USA		Promotion of vision health and eye disease prevention. 					Promotion of vision health and eye disease prevention.   promotion of vision health and eye disease prevention. 
Heritage Choir Inc	http://www.heritagechoir.org	(435) 673-5507	EIN 87-0561347	515 W 300 N Ste E	St George	UT	84770	USA	  Arts & Culture, Cultural & Ethnic Awareness, Music, Singing & Choral Groups	We seek to bring everyone, including ourselves, closer to the lord through the regular performance of wholesome music from all styles, periods and geographical locations of the world. The music emphasis is on sacred hymns and anthems. 					Heritage choir is a community choir comprised of volunteers. There are 160 choir members and 200 non-choir supporters. They perform 20 concerts annually for a total of 16,000 people. Most concerts are free. There was one ticketed event in 2014. In addition to performing in southern utah, the choir travels in an outreach program to bring family friendly uplifting music to a wider audience. 
American Youth Leadership Institute	http://		EIN 03-0562750	3663 Royal Scott Dr	West Valley Ctiy	UT	84128	USA	  Education						
Parents Helping Parents	http://	(801) 484-9911	EIN 87-0437218	11175 S Redwood Rd	South Jordan	UT	84095	USA	  Family Services, Human Services	Provide a treatment center, school, and counseling services for at-risk youth and teens					Provide a treatment center, school, and counseling services for at-risk youth and teens - 58 students were provided treatment in 2014 with a monthly average of 24 students. 
Utah Pride Center	http://www.utahpridecenter.org	801-403-1038	EIN 87-0504077	355 N 300 W, First Floor	Salt Lake City	UT	84103	USA	  Civil Rights, Human Service Organizations, Human Services, Lesbian & Gay Rights, LGBTQ, Neighborhood Centers	Utah Pride is a catalyst for building and celebrating the strength, equality, dignity and self-determination of the LGBTQ community throughout Utah. We are committed to excellence in execution and the continuing improvement of all programs, services, education and advocacy. We value and support individuals, families, and allies and building partnerships across communities.	The Utah Pride Center has been catalyzing the growth of Utah's LGBTQ community since 1992.  We serve people of all ages with a variety of programs and services including the renowned Utah Pride Festival.	LGBTQ individuals, their families and allies living in Utah.	50,000 	Utah	The Utah Pride Center focuses on providing meaningful and supportive programs to GLBT people and their allies in Utah. To augment the offerings, the Center also partners with several Affiliate Programs. See our website for a more comprehensive description of our offerings.
Timpanogos Amateur Hockey Association Inc	http://		EIN 87-0529427	353 N 450 E	Springville	UT	84663	USA	  Sports, Winter Sports						
Utah Lutheran Social Ministry Organization	http://		EIN 87-0547092	4392 S 900 E	Slc	UT	84124	USA	  Human Service Organizations, Human Services						
B A C A International Inc	http://www.bacama.org		EIN 87-0568264	51 W Center St	Orem	UT	84057	USA	  Child Abuse Prevention, Crime & Law, Domestic Violence, Emergency Assistance, Human Services, Sexual Abuse Prevention, Victims Services	Bikers Against Child Abuse (BACA) Massachusetts exists with the intent to create a safer environment for abused children. We exist as a body of bikers to empower children to not feel afraid of the world in which they live. We stand ready to lend support to our wounded friends by involving them with an established, united organization. We work in conjunction with local and state officials who are already in place to protect children. We desire to send a clear message to all involved with an abused child, that this child is part of our organization, and we are prepared to lend our support to them by affiliation, and our physical presence. We do not condone the use of violence or physical force in any manner, however, if circumstances arise such that we are the only obstacle preventing a child from further abuse we will stand ready to be that obstacle					
Utah Council On Economic Education	http://		EIN 87-0550499	PO Box 144200	Salt Lake Cty	UT	84114	USA	  Economic Development						
National Association Of Health Data Organizations	http://www.nahdo.org	(801) 532-2299	EIN 52-1563768	124 S 400 E Ste 220	Salt Lake Cty	UT	84111	USA	  Health, Health Care	Nahdo works to strengthen state health data agencies by: 1. Developing close working relationships with public and private state health agencies in order to be in a position when opportunity arises to help them increase capacity. 2. Working with private and federal partners to nurture and strengthen state health data agency infrastructure. 3. Bringing groups together to learn from each other and/or to work together. 4. Sponsoring and supporting work to increase the consistency and predictability of statewide health data. 5. Promoting standardization in data elements and methods of collecting, analyzing, and dissemination data. 6. Identifying the gaps in publicly available data and promoting the closure of these gaps. Advocating for the state health data agency and national health policy development. 					See schedule o membership & education nahdo is a membership organization. All of our activities are directed to strengthening our mission and member services capacity. We rely on our members to guide our work. Nahdo offers three types of membership: o public o non-profit healthcare organizations o corporate membership remains strong in all three categories. Grants & contract highlights nahdo's grants and contracts help sustain the organization and promote nahdo's mission. All grants and contracts are aligned with nahdo's mission and are geared to improving the health data infrastructure. Technical assistance to cdc surveillance programs for icd-10 transition cdc programs use icd-9-cm codes to conduct surveillance (e. G. , chronic disease and injury surveillance, health care utilization, health care-associated adverse events), for case finding lists to identify cases of reportable cancers and certain birth defects, disabilities, and blood disorders, and to provide public use data files for public analysis. With the university of california davis (ucd) team as subcontractors to provide clinical and coding expertise, nahdo is working with high-priority programs to assess readiness and map source data sets and analytic concepts into the icd-10 structures. Nahdo-cdc environmental public health tracking network nahdo continues to facilitate the access to and use of hospital discharge and claims databases for creating standardized health indicators measuring morbidity and health outcomes related to environmental exposures. Goals for the project include: o promoting access to and the use of health care data in tracking applications o providing education and outreach on priority topics o facilitating cdc tracking program goals california health care foundation - california health database inventory-- developing health data dashboards for county policymakers california health database inventory (chdi) is a project to map the availability of relevant public and population health data sources at the county level in california and create a database that catalogues the attributes of these data sets for use by multiple community stakeholders. Healthcare cost and utilization project (hcup) standards hcup-us partner website support to partners the healthcare cost and utilization project (hcup) has engaged nahdo for data standards work related to the healthcare cost and utilization project (hcup). This work is funded through a subcontract with truven health analytics under the hcup contract. Nahdo's data measurement scientist consultant, barbara rudolph, ph. D. Serves as the state voting member on the national uniform billing and claims committees (nubc) and (nubc). This representation is important to promote standards that align with state administrative data practices and analytic uses. West health policy center project, state apcd development manual as a part of the all-payer claims databases council, nahdo will work with the university of new hampshire to develop a "manual for apcd development" that compiles collective learning from states in all aspects of apcd implementation and use. Representing health data programs nationally advocacy for data program interests nahdo's executive director continues to advocate for and represent state and health data program interests via the following: o as co-lead of the apcd council (in collaboration with josephine porter, unh), nahdo continues to respond to media and other inquiries about apcd initiatives and to provide technical assistance and guidance to states in the form of the apcd learning network and individual state contracts. In addition to participating in teleconference webinars for local and state apcd stakeholders, the nahdo executive director presented at the following venues: o utilization review accreditation committee (urac) annual conference, state apcds, washington dc, october, 2013 o princeton/academyhealth rate review meeting of states, new orleans, la, october, 2013 o hawaii health information corporation and governors health care transformation staff, honolulu, hi, february, 2014 o joint public health informatics task force (jphit) - icd- 10 transition project meeting, san antonio, tx, march, 2014 o pay for performance summit/his: workshop and panel - state apcds, san francisco, ca, march, 2014 o michigan health information network: apcds, live webinar, plenary by webcam, may, 2014 o dhhs/aspe panel on de-identification: mosaic effect and disclosure risks -state perspective , washington, dc, june, 2014 o michigan health care cost and quality advisory committee, webinar, live webinar, plenary by webcam, july, 2014 o data disclosure: release of hospitalization data at the sub-county level, cdc/ephtn, atlanta, ga, august , 2014 nahdo is convening experts to address next steps in addressing emerging issues in hospital public use file release.   see schedule o annual meetings nahdo maintains a national learning network of health care data experts with interests in improving the utility and accessibility of health care data bases. Nahdo works to facilitate state-to-state exchange of best practices in data collection and release and provide advocacy for and technical assistance to health data reporting initiatives. Nahdo is known for its high-quality meetings and workshops. For the past seven years, has incorporated all-payer claims database workshops into general nahdo meetings. Meetings from 2014 found below: - nahdo's 28th annual meeting: health data summit: reaching new heights and pushing new boundaries to transform health and health care, denver, co 7th - annual apcd workshop: apcd data collection: building the foundation for meaningful analysis, denver, co webinars held in conjunction with the apcd council for the apcd learning network: o turning claims data into better health outcomes, hosted by cindy berry and joe zilka of sas, february 11, 2014. O risk adjustment and rate review- the massachusetts perspective, presented by marilyn schlein kramer, deputy director, health information and kathy hines, director data compliance and support, center for health information and analysis, april 9 and april 10, 2014. Webinars nahdo coordinated with other partners: o challenges in trend analysis webinar: march 26, sponsored by the cdc for the icd10 transition workgroup project. O icd-10-cm/pcs map-it tool demonstration: this tool, recently released by ahrq and cdc, is an automated mapping tool that utilizes general equivalence mappings (gems) to provide both forward and backward mapping between icd-9 and icd-10 codes. Presenters from nahdo and uc davis will provide background information on the tool, its use, and its accessibility followed by a live demonstration of the tool, june 3, sponsored by the international society of disease surveillance (isds) and the cdc. Publications, in collaboration with unh for the apcd council o recommendations for collecting payer information on benefits design and payments to providers for non-claims based services, produced for the maryland health care commission, october 18, 2013. O recommendations for a statewide health facility data reporting system in alaska, produced for the alaska state hospital and nursing home association. O peters, a. , sachs, j. , porter, j. , love, d. , & costello, a. (2014). Invited commentary: the value of all-payer claims databases to states, north carolina medical journal, may/june 2014, volume 75, number 3, p. 211-
Victory First Assembly Of God	http://		EIN 87-0431314	535 E 700 S	Brigham City	UT	84302	USA							
Mormon History Association	http://www.mormonhistoryassociation.org	(801) 521-6565	EIN 23-7408475	175 S 1850 E	Heber City	UT	84032	USA		The mormon history association is an independent organization dedicated to the study and understanding of all aspects of mormon history, promoting its goals through scholarly research, conferences, awards, and publications. 					The association publishes a scholarly journal, the "journal of mormon history," devoted to rigorously peer-reviewed articles and book reviews about mormon history. The journal is published quarterly. The association also publishes a quarterly newsletter as a means of communicating with its members about past and forthcoming activities and events of interest to association members.   the association holds an annual conference for all members, for the presentation of scholarly papers, panels, awards, field trips, and other presentations and activities dealing with mormon history.   each year, awards of recognition are presented for best books, articles and others deemed appropriate by the association. 
Mountain West Chorale Corporation	http://		EIN 74-2401319	11233 S Frandsen Cir	South Jordan	UT	84095	USA							
Episcopal Management Corporation Of Ogden City Inc	http://	(801) 565-0700	EIN 74-2552639	7351 S Union Park Ave Ste 250	Midvale	UT	84047	USA		A hud insured housing project providing subsidized housing for elderly persons under section 202 of the national housing act of 1959. Approximately 50 individuals were benefited during the year. 					A hud insured housing project providing subsidized housing for elderly persons under section 202 of the national housing act of 1959. Approximately 50 individuals were benefited during the year. 
Genesis Foundation	http://		EIN 88-0360444	M Duke Haltom	St George	UT	84770	USA	  Community Service Clubs	TO WORK WITH STATE, COUNTY AND CITY AGENCIES TO PROMOTE AND ASSIST IN FUNDING THE DEVELOPMENT OF A SENIOR ADVISORY COUNSEL ON THOSE PROBLEMS PECULIAR TO THE SENIOR CITIZEN IN THE COURSE OF THEIR EVERY DAY LIVES AND MORE PARTICULARLY IN THEIR RELATIONSHIP WITH THEIR FAMILY.					
South Davis Community Hospital Inc	http://www.sdch.com	(801) 295-2361	EIN 87-0257692	401 S 400 E	Bountiful	UT	84010	USA	  General Hospitals, Health	Provide health care services					Provide quality long-term hospital, skilled nursing, home health, hospice, and assisted living care to hundreds of patients and residents each year. Most of the patients are elderly and need either long-term care or rehabilitation after an accute hospital stay. 
Craig & Terry Salmon Support Foundation	http://	(801) 295-0184	EIN 31-1494491	353 W 1600 N	Centerville	UT	84014	USA	  Philanthropy, Public Foundations	Supporting charitable organizations					The church of jesus christ of latter-day saints - to assist in the objectives of this organization  mothers without borders - assist in the goals and objectives of this organization
John Hipwell Hadley Family Association Inc	http://		EIN 87-0331032	1595 29th St	Ogden	UT	84403	USA							
Nielson Trust Fund Fbo Support Church Of Jesus Christ	http://		EIN 87-6155016	Po Box 11558	Salt Lake Cty	UT	84147	USA	  Named Trusts, Philanthropy						
Utah Alliance For Healthcare, Inc.	http://		EIN 87-0522923	540 E 500 S	Salt Lake City	UT	84102	USA	  Health						
A NEW BEGINNING ANIMAL RESCUE INC	http://www.anbrescue.org		EIN 65-1310313	PO Box 1395 c/o Gabi Johnson, Executive Director	Layton	UT	84041	USA	  Animal Protection & Welfare, Animals	A New Beginning Animal Rescue is a nonprofit, no-kill animal rescue organization serving Davis and Weber Counties, Utah. We are dedicated to enhancing the quality of life of abused, abandoned, and homeless cats, dogs, puppies, kittens, and rabbits who need of a new beginning and help prepare them for a forever home, through rescue, nurture, and adoption efforts.  We believe that euthanasia should be used only as a humane last resort, to prevent further animal suffering.  We envision a future in which communities do not consider pets as disposable items and embrace their responsibilities as compassionate, responsible guardians and protectors to companion animals.   Our goals are to thoughtfully reduce unnecessary euthanasia rates; help change the "throw-away" mentality and improve Weber and Davis Counties animal welfare with compassion and respect through community building and public education on the mutual benefits of responsible pet parenting; importance of pet sterilization, and the humane treatment of animals. 	More than 3,000 companion animals (kittens, cats, puppies, and dogs  and rabbits) have found homes through our adoption events 	abused, abandoned, and homeless cats, dogs, puppies, kittens, and rabbits	300 homeless pets.	Weber and Davis Counties in Utah and encompass the telephone area codes 801 and 385. 	rescue, nurture, and adoption efforts.
Professional Ski Instructors Of America-Intermountain Division	http://		EIN 87-0529356	7105 Highland Dr Ste 201	Salt Lake Cty	UT	84121	USA	  Education						
Ronald House Of Utah	http://		EIN 74-2385192	9035 South 700 East	Sandy	UT	84070	USA							
The Utah Soccer Association Inc	http://		EIN 87-0456250	4476 S Century Dr Ste B	Murray	UT	84123	USA							
Family Fellowship	http://		EIN 87-0510935	Gary	Provo	UT	84604	USA	  Religion, Religion-Related						
Sunstone Foundation	http://		EIN 51-0140135	343 N 300 W	Salt Lake City	UT	84103	USA	  Religion, Religion-Related						
Labs For Liberty	http://www.labsforliberty.org	605-408-4136	EIN 47-2455313	PO Box 633 2125 S Hwy 66	Morgan	UT	84050	USA		" Our mission is to liberate American Warriors by providing service dogs for PTSD and physical needs. To liberate and restore the Warriors family unit by providing opportunities to relax, reconnect, and rejuvenate. All of this is done at no charge. "		Veterans 		Nationwide	Service Dog
Friends Of The Salt Lake City Public Library	http://		EIN 51-0192335	210 E 400 S	Salt Lake Cty	UT	84111	USA							
ZAMBIAS SCHOLARSHIP FUND	http://www.zambiascholarshipfund.org		EIN 87-0641356	PO Box 353	Bear River Cy	UT	84301	USA	  Education, Primary & Elementary Schools, Scholarships, Scholarships & Student Financial Aid, Secondary & High Schools			children, students, and teachers 	125 college students become teachers, 135 high school students (high school is not free in Zambia) and paid a montly salary to 65 elementary school teachers	Zambia, Africa	a monthly salary for Zambian teachers to teach in remote elementary schools, scholarships for needy high school & college students to become teachers, delivering much needed teaching materials, books, treadle sewing machines, wood working tools, auto mechanic tools, and welding tools to trade schools & high schools in the Northen Province.   
The Church of Jesus Christ of Latter-Day Saints	http://www.lds.org/ldsfoundation/welcome/		EIN 23-7300405	c/o LDS Philanthropies Department 50 E North Temple St	Salt Lake City	UT	84150	USA	  Education, International, International Relief, Religion	LDS Philanthropies acts as the philanthropic fund-raising and correlating agency of The Church of Jesus Christ of Latter-day Saints and its affiliated charitable organizations.					
Utah Association Of Secondary School Principals	http://	(801) 538-7885	EIN 87-0309348	525 E 300 S	Kaysville	UT	84037	USA	  Unknown	To recognize and promote the leadership role of utahs secondary school principals and provide training through conferences held during the year					To recognize and promote the leadership role of utahs secondary school principals and provide training through conferences held during the year
Center for Humanitarian Outreach and Intercultural Exchange	http://www.choicehumanitarian.org	801-474-1937	EIN 74-2494806	7879 South 1530 West 200	West Jordan	UT	84088	USA	  International, International Development	To build the capacity of rural villages to cultivate and act on sustainable solutions to poverty by fostering village self-determination and international community building.	We have 'graduated' 116 master villages across the globe and have planted the seed of self development in 1098 villages that are learning and practicing the CHOICE model of development.			Guatemala, Mexico, Nepal, Bolivia, and Kenya	We have programs in economic development, micro enterprise, adult literacy, student scholarships, village healthcare workers, building leadership capacity, agricultural, health, cultural development, reforestation, gender equity, women's programs, sanitation, home improvement, and many others!
Ching Farm Rescue	http://chingsanctuary.org	8014467741	EIN 82-0562685	PO Box 935	Riverton	UT	84065	USA	  Animal Protection & Welfare, Animal-Related, Animals	The mission of the Ching Farm is to provide rescue, permanent residence, community adoption/sponsorship programs and health care services to animals in need, as well as promote a general respect for all life through educating the public about farm animals.		Farmed Animals		Salt Lake Valley of Utah	Rescue of abused, neglected, abandoned farm animals. We provide permanent sanctuary for animals that would have otherwise been slaughtered for food. We educate about cruelty-free living through tours of our facility and through outreach programs.
Mountain Plains Adult Education Association	http://		EIN 83-0234395	840 E 400 S	Smithfield	UT	84335	USA							
Salt Lake Arts Council Foundation	http://	(801) 535-6501	EIN 87-0386724	54 S Finch Ln	Salt Lake Cty	UT	84102	USA		To promote, present and support artists, arts organizations and arts activities in order to further the					Grants program: the foundation oversees a program wherein grants are awarded to various local artists and art organizations after consideration of the recipients' applications and approval by the foundation's trustees.   literary, performing, and visual arts programs: the foundation organizes and supports various programs and concerts that are available to the public free of charge or for a nominal fee. 
No More Homeless Pets in Utah	http://utahpets.org	801-432-2124	EIN 	8029 South 700 East	Sandy	UT	84070	USA		Our mission is to end the euthanasia of homeless dogs and cats statewide and to promote humane alternatives for feral cats.	Since we began in 2000, dog and cat adoptions in Utah have increased by 35% and euthanasia has decreased by over 40%. Additionally, we have worked with municipalities throughout the state to promote Trap-Neuter-Return (TNR) for feral cats, which has helped decrease euthanasia in the state.		Over 18,000 animals and the people who care for them.	Utah	
New Play Project	http://www.newplayproject.org		EIN 20-8020851	595 E 3230 N	Provo	UT	84604	USA	  Arts & Culture, Arts Education, Theater	We assist new playwrights in developing and producing values-driven plays and build audiences who appreciate them.					
Disabled Rights Action Committee	http://disabledrightsaction.org/	801-685-8214	EIN 87-0510086	3565 So West temple #16	Salt Lake	UT	84115	USA	  Civil Rights, Disabilities, Disabled Persons Rights	"We are committed to expanding and  assuring the rights of all people with disabilities."	1200 housing units into substantial compliance with the Federal Fair Housing Act.   402 businesses/retail stores and restaurants into substantial legal compliance with the Americans with Disabilities Act (ADA).	ALL PEOPLE WITH DISABLITES AND THEIR FAMILIES		Utah	Physical accessibility: access to businesses, stores, gas stations, restaurants and other places of public business is a right granted under the americans with disabilities act. Achievements: drac has been responsible for bringing 402 businesses/ retail stores and restaurants into substantial legal compliance with the americans with disabilities act (ada). 
