name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Fairmont Community Development Partnership Inc	http://		EIN 55-0720311	300 Second Street Suite 2	Fairmont	WV	26554	USA	Unknown	IMPROVE NEIGHBORHOODS AND PROVIDE AFFORDABLE HOUSING					
Heritage Village, Inc.	http://		EIN 55-0715031	Rte 1 Box 215B	Mount Clare	WV	26408	USA							
Weirton Medical Corporation	http://	(304) 797-6141	EIN 55-0689267	601 Colliers Way	Weirton	WV	26062	USA	Health, Health Care	To promote and support the interests of weirton medical center, inc.		Supported the interests of weirton medical center, inc.			
Little League Baseball, Inc.	http://www.littleleague.org/		EIN 52-1277963	145 Woodland Dr	Madison	WV	25130	USA	Amateur Sports Competitions, Baseball & Softball, Recreation & Sports, Sports	To provide healthy activity for children using the ball field as a classroom to instill discipline, team work, sportsmanship and fair play, and to establish a set of values to guide them into adulthood.					
Martinsburg Christian Academy Of The Shenandoah Bible Baptist Churc	http://		EIN 55-0533964	Rt 2 Box 143	Martinsburg	WV	25404	USA							
Goodwill Industries Of Kyowva Area Inc	http://		EIN 23-7374240	Po Box 7365	Huntington	WV	25776	USA	Goodwill Industries, Human Service Organizations, Human Services, Job Training	Founded in 1902 by Rev. Edgar Helms, Goodwill Industries' primary mission is to place people in productive and competitive jobs.					
West Virginia Botanic Garden Inc	http://www.wvbg.org	(304) 376-2717	EIN 55-0754775	714 Venture Dr	Morgantown	WV	26508	USA	Botanical Gardens & Arboreta, Environment	The organizations mission is, in harmony with nature, seeks to enhance the quality of life through public enjoyment and education involving inspirational landscapes and displays of a rich variety of ornamental plants appropriate to the region.		The organization hosted several camps and workshops throughout the year.			
Center For Economic Options Inc	http://economicoptions.org	(304) 345-1298	EIN 55-0609959	910 Quarrier Street	Charleston	WV	25301	USA	Economic Development	Improve the economic situation by using sustainable development as an option for the people of west virginia to become economically self- reliant.		Improve the economic situation by using sustainable development as an			
Sheltered Workshop Of Nicholas County Inc	http://	(304) 742-6202	EIN 55-0578723	Po Box 730	Craigsville	WV	26205	USA	Job Training, Sheltered Employment	To provide employment opportunities to handicapped individuals		The workshop provides employment opportunities to handicapped individuals so they may achieve functional living goals.			
Murphytown Baptist Church Of Murphytown West Virginia	http://		EIN 55-0578700	Rt 1	Davisville	WV	26142	USA							
Ritchie County Primary Care Assoc Inc	http://rcpca.org	(304) 643-4005	EIN 55-0737963	Po Box 373	Harrisville	WV	26362	USA		To provide affordable, compassionate, excellent care that is close to home.		The association operates a federally qualified health clinic which provides medical services to residents of ritchie county and surrounding communities. The association operates school based health programs at four public schools.			
Saddles and Smiles 4H Club	http://www.saddlesandsmiles.com		EIN 51-0613185	1948 Wiltshire Rd Ste 3 Margaret Liskey	Kearneysville	WV	25430	USA		Saddles and Smiles is a Jefferson County 4-H Club.  Established in Jefferson County, WV, it is a Therapeutic Riding  Club for disabled children. Our club is unique in that we work  with both abled and disabled children.  The 4-H members  work directly with the horses and disabled participants,  teaching and learning from each other- children helping  children- Saddles and Smiles 4-H club allows disabled children to ride  ponies while giving the abled child the opportunity to help.  Saddles and smiles also has a community project called  Ponies and Promises - It provides therapeutic riding to  disabled children and adults that are not of 4-H age.  We work  together to make sure that everyone can take advantage of this  wonderful opportunity!	Jefferson County, WV	theraputic riding.	Saddles and Smiles has provided theraputic riding for hundreds of children and adults with disabilities since it was started.	children with disablilites	more than 50 children
Animal Friends Of North Central West Virginia Inc	http://www.animalfriendswv.org	(304) 290-4738	EIN 55-0754546	Po Box 1090	Dellslow	WV	26531	USA	Animal Protection & Welfare, Animals	Prevention of cruelty to animals through advocacy and community in need. Reduction and eventual elimination of the killing of cats and dogs by actively promoting spay/neuter.		See above description of organization's mission.			
Fort New Salem Foundation Inc	http://		EIN 55-0784626	Po Box 186	Salem	WV	26426	USA	Arts & Culture, History Museums						
MORGANTOWN AREA YOUTH SERVICES PROJECT INC	http://	(304) 284-7321	EIN 31-1527250	160 Chancery Row Ste 4	Morgantown	WV	26505	USA	Children & Youth, Crime & Law, Youth Violence Prevention	Provide counceling/education		Provide counceling/education services to youth and young adults experiencing delinquency and substance abuse problems.			
Tunnelton Historical Society Inc	http://		EIN 55-0731436	Po Box 137	Tunnelton	WV	26444	USA	Arts & Culture, History Museums	To acquire, restore, and maintain the Tunnelton Train Station, and other community buildings and land as appropriate, as a means of preserving for future generations the unique and important heritage of Tunnelton and surrounding communities to the development of our area. To acquire and preserve data and supporting evidence such as mementoes, pictures, news stories, audio visuals, crafts, books, historical artifacts, and pamphlets about the life of Tunnelton and surrounding area.					
Pet Helpers Incorporated	http://www.pethelpersinc.org		EIN 26-3334650	726 E Park Ave	Fairmont	WV	26554	USA	Animal Protection & Welfare, Animals	Abused, neglected unwanted animals are provided medical care, food, love, fostering in the private homes of dozens of volunteers until suitablbe, permanent homes can be found. Assist with spay and neuter programsfor pets		Providing medical care, food, shelter, love, fostering and adoption services for animals found to be in need of these services. Animals takin in = 836. Animals adopted out = 794.			
Mountain Heart Foundation	http://		EIN 55-0747996	Po Box 4629	Star City	WV	26504	USA	Camps, Sports						
West Virginia Fund For Law In The Public Interest Inc	http://	(304) 599-3185	EIN 55-0680592	Po Box 6130	Morgantown	WV	26506	USA		A. 20 law students were placed as fellows with nonprofit public interest organizations in west virginia serving the poor, the unemployed, indigent criminal defendants and others without access to legal services. Students assist public interest attorneys in a variety of contexts from public benefits work to protection of women from domestic violence to representation of indigent criminal defendants. The organizations with which the students listed above were placed are listed on schedule i, part 2 b. Law students received a book stipend to help defray the costs relating to law school and their pursuit of becoming a public interest attorney. C. In addition, we have a loan repayment assistance program. The purpose of the program is to attract persons into legal services work for the poor. Many law graduates cannot afford to work for legal aid societies because their take home pay is insufficient to cover their monthly payments on education loans. Our program assists graduates who would ot					
Pearl S Buck Birthplace Foundation Inc	http://		EIN 55-0491147	Po Box 126	Hillsboro	WV	24946	USA							
Dress for Success  River Cities	http://www.dressforsuccess.org/rivercities	(304) 522-0311	EIN 20-5592955	1141 4th Avenue	Huntington	WV	25701	USA	Centers to Support the Independence of Specific Populations, Economic Development, Employment Preparation & Procurement	Our mission is to promote the economic independence of disadvantaged women by providing professional attire, a network of support and the career development tools to help women thrive in work and in life.	West Virginia - Ohio - Kentucky				
Haven Of Hope Church	http://		EIN 55-0720982	Po Box 886	Philippi	WV	26416	USA	Christianity, Religion						
Abundant Life Ministries	http://		EIN 55-0759399	Po Box 11040	Charleston	WV	25339	USA	Christianity, Religion	Abundant Life Ministries mission is to preach and teach the Word of God with simplicity and understanding so that everyone can effectively apply God's principles in order to experience the abundant life as promised in St. John 10:10.					
Fellowship Baptist Church	http://		EIN 55-0530736	28 Fellowship Dr	Fairmont	WV	26554	USA							
Princeton Rescue Squad Inc	http://		EIN 55-0652764	701 Stafford Dr	Princeton	WV	24740	USA	Emergency Medical Services & Transport, Health						
Convention Celebration Corporation	http://		EIN 55-0724535	Po Box 1761	Martinsburg	WV	25402	USA		Education		Annual convention activities			
Christian Business Men's Committee Of Usa	http://		EIN 55-0683784	17 Aliff Ln	Saint Albans	WV	25177	USA							
Branches-Domestic Violence Shelter Of Huntington Wva Inc	http://branchesdvs.org/	(304) 529-2382	EIN 55-0600287	Po Box 403	Huntington	WV	25708	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing	The ultimate purpose of branches shall be the elimination of domestic violence and the assistance of domestic violence victims in the areas of cabell, lincoln, mason, putnam, and wayne county. Pursuant to this goal, the activities of branches shall include, but not be limited to, provision of long and short-term shelter services, educational programs, legislative reform, and technical assistance to pertinent social service agencies or other organizations or persons within the state of west virginia.		Shelter and crisis counseling provided to families who are the victims of domestic violence. Community education also provided to increase public awareness of domestic violence.			
Potomac Highlands Wounded Warrior Outreach	http://		EIN 27-1904333	Po Box 754	Franklin	WV	26807	USA	Personal Social Services	Mission statement:to provide outdoor sporting opportunities to our nations' woundedveterans in order to help their healing process, welcome them home and repay a debt of gratitude for the great sacrifices they have made.		Our goals:"to increase self-reliance" + "to bolster self-confidence""to instill a sense of belonging" + "to promote healing and wellness" + "to enjoy the outdoors"			
Charleston Renaissance Corporation	http://		EIN 55-0642167	1116 Smith St	Charleston	WV	25301	USA	Community & Neighborhood Development, Economic Development						
Mountaineer Spay Neuter Assistance Program	http://www.m-snap.org		EIN 26-2121272	Po Box 4335	Morgantown	WV	26504	USA	Animal Protection & Welfare, Animals	To make spay/neuter the most common solution to reducing the number of homeless, abandoned, and feral animals - thereby eliminating euthanasia as a necessary means of pet population control in Monongalia County, West Virginia.					
Elkins Regional Convalescent Center Inc	http://www.ercc.biz	(304) 636-1391	EIN 55-0329724	1175 Beverly Pike	Elkins	WV	26241	USA	Health, Nursing Facilities, Seniors	We are committed to providing each resident with superior, personalized health care in an open and friendly setting that welcomes family participation.		Intermediate care - the organization is a 111 bed dually-certified nursing home, providing 24-hour intermediate care to residents of the community and surrounding counties. The organization employs over 150 employees, who are involved in community programs helping to promote care for the elderly and those with extended care needs.   skilled care - the organization's nursing staff includes more than 75 professionals who work with physicians to provide a full range of skilled and daily care. The organization provides 24-hour skilled care to residents of the community and surrounding counties. Currently, the organization is the only nursing home in randolph county that accepts skilled medicare residents. The organization provides residents with iv therapies, feeding tubes, catheters, wound care, vaccinations or other treatments and daily living such as eating, dressing and bathing.   rehabilitation - the outpatient department continues its services to assist the residents and outpatients with issues of incontinence and to provide services such as e-stim and nautilus equipment to improve balance, gait, and strength. The organization uses a medical records system which electronically records documentation of direct patient care by the certified nursing aides to better benefit the residents and staff. The activities department has continued to increase involvement of the residents in community activities such as attending concerts at the local community arts center, the forest festival parade, arts and crafts show, symphony concert, train rides on the local train service, and local high school sporting events. The organization provides pet therapy for residents as well as allows a local boy's school to visit weekly to play board games and bingo with residents.   the staff participate in local health fairs, relay for life, alzheimer's walk, recruitment fairs at local colleges, and various civic organizations such as rotary, woman's club, wv center for nursing, wv health care association, etc. The organization offers the use of classroom and conference rooms to hold functions for community organizations and family gatherings at no charge. These organizations include quilting guild, woman's club, and homeowner's association. The quilting guild and a local church make lap robes for residents. The residents have collected soda can tabs for donation to the ronald mcdonald house and newspapers for donation to the local animal shelter. The organization also allows county vo-tech and local college nursing departments to have their clinical experience at the organization's facilities.			
Lemma Village Inc	http://		EIN 31-1138536	500 Virginia St E Ste 1000	Charleston	WV	25301	USA	Homeless & Housing, Senior Citizens Housing & Retirement Communities, Seniors	Provide housing to the elderly and handicapped		Lemma village owns and operates a 60 unit apartment complex for the elderly and handicapped. All expenses are attributable to maintaining the facility.			
West Virginia Foundation For The Improvement Of Education Inc	http://		EIN 55-0732983	1558 Quarrier St	Charleston	WV	25311	USA	Education						
Independent Bible Church Of God	http://		EIN 55-0691836	Po Box 137	Bramwell	WV	24715	USA							
St Paul Lutheran Church	http://		EIN 55-6020808	3500 Broad St	Parkersburg	WV	26104	USA							
Little Eagle Child Care Center Inc	http://littleeagle.org	(304) 264-7132	EIN 55-0695712	250 Murall Drive Stop 900	Kearneysville	WV	25430	USA	Child Day Care, Children & Youth	To provide educational programs and child care services.		To provide educational programs and child care services primarily for children of employees of the irs/mcc and veterans administration of martinsburg, wv.			
William F. Troy Memorial Fund Of The Wheeling College Faculty	http://		EIN 55-0492480	316 Washington Avenue	Wheeling	WV	26003	USA							
Cammack Elementary Parent Teacher Organization	http://		EIN 31-1548804	200 10th Ave	Huntington	WV	25701	USA							
Daughters Of American Revolution Ravenswood	http://www.dar.org		EIN 55-6024636	100 Walnut St	Ravenswood	WV	26164	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Tucker County Family Resource Network Inc	http://	(304) 478-3827	EIN 55-0749735	501 Chestnut St	Parsons	WV	26287	USA	Family Services, Human Services	To facilitate a system of services to county families.		To facilitate a system of services to county families through funding from wv dhhr.			
Christian Help Inc Of Mingo County	http://www.christianhelpmingo.org	(304) 393-4251	EIN 55-0750315	Po Box 1257	Kermit	WV	25674	USA	Human Service Organizations, Human Services	The organization provides utility and rent assistance, and clothing for citizens of mingo county, wv and martin county, ky. The organization also provides transportation services to and from williamson and logan for citizens in mingo county wv.		The organization offers emergency assistance to citizens consisting of food, clothing, furniture, household items, etc. Day to day expenses are also assisted by the organization on a need basis.   with lack of public transportation in mingo county, the organization offers free demand - response transit services for citizens needing doctors, pharmacies, groceries, etc.			
The House Of The Lord	http://		EIN 55-6004139	Po Box 2336	Martinsburg	WV	25402	USA							
Elmhurst The House Of Friendship Inc	http://		EIN 55-0359003	1228 National Rd	Wheeling	WV	26003	USA	Human Services, Seniors, Supportive Housing for Older Adults	Elderly residential living facility		Elmhurst the house of friendship inc. Was established to provide assisted living residential care for elderly men, women and couples in a home-like atmosphere			
Parkersburg Sda School	http://		EIN 32-0284752	1800 38th St	Parkersburg	WV	26104	USA							
Wheeling Civic Garden Center Inc	http://		EIN 55-0318503	Oglebay Park	Wheeling	WV	26003	USA	Botanical, Horticultural & Landscape Services, Environment						
Boreman Boosters Inc	http://		EIN 55-0758315	Po Box 299	Middlebourne	WV	26149	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Monongalia Health System Inc	http://www.monhealthsys.org	(304) 598-1242	EIN 55-0621551	1200 J D Anderson Dr	Morgantown	WV	26505	USA	Community Health Systems, Health	To deliver the best healthcare.		Monongalia health system, inc. Is a not-for-profit organization incorporated for the purpose of providing management, planning, development, coordination, and other activities related to the promotion of health care within the system's service area.			
Altared Ministries	http://		EIN 55-0764463	861 Hudson St	St Albans	WV	25177	USA	Arts & Culture, Bands & Ensembles						
Upper Potomac Area Agency On Aging Inc	http://		EIN 55-0738575	131 Providence Ln	Petersburg	WV	26847	USA	Human Services, Senior Centers, Seniors						
Flannagan-Murrell House Inc	http://		EIN 55-0731003	Po Box 1504	Hinton	WV	25951	USA	Arts & Culture, Historical Societies & Historic Preservation						
Little League Baseball Inc	http://		EIN 52-1288031	Po Box 21	Union	WV	24983	USA	Amateur Sports Competitions, Baseball & Softball, Recreation & Sports, Sports						
VETERANS MUSEUM OF MID OHIO VALLEY	http://veteransmuseumofmidohiovalley.com	304-420-0332	EIN 06-1644989	1829 7th Street	Parkersburg	WV	26101	USA	Arts & Culture, Museums	Mission Statement  The Veterans Museum of the Mid-Ohio Valley is a non-profit organization whose mission is to preserve, promote, and protect the legacy and dignity of our West Virginia veterans through public displays. Furthermore, we are here to educate the public, especially our youth, to teach of the sacrifices made by the men and women of our Armed Forces.    Purpose  The purpose of the Veterans Museum of the Mid-Ohio Valley is to focus first on Veterans of the United States military that fought in all wars from World War I to the present. The museum will be both educational and to remind visitors of the past military history of this country and what the men and women in the military service have done to keep the United States a free nation, and to help promote tourism in the Mid-Ohio Valley.	Wood, Wirt, Pleasants, Ritchie, and Jackson County WV and Washington County OH	Family Support Program Docent Scholarship Program,  Medal Replacement Program,  Veterans Brick Memorial Stepping Stones of Honor		Veterans and family members of veterans, our youth and the public, to teach them of the sacrifices made by the men and women of our Armed Forces,	
Bartlett House Inc	http://bartletthouse.org		EIN 55-0652547	Po Box 315	Morgantown	WV	26507	USA	Homeless & Housing, Homeless Shelters	The organization was founded for the purpose of providing temporary housing , food and counseling to the homeless and needy individuals of monongalia county, wv.		The program provides short-term shelter, meals and social casework for the homeless and individuals who have insufficient funds to afford these necessities.			
Aglow International Of Morgantown Wv Ff	http://		EIN 55-0759923	1041 Wayne Ave	Morgantown	WV	26501	USA							
Mount Hope Heritage And Hope Inc	http://	(304) 877-2421	EIN 33-1193766	Po Box 230	Mount Hope	WV	25880	USA	Arts & Culture, Historical Societies & Historic Preservation	Charitable and educational endeavors and projects promoting health and educational opportunities, while helping to preserve the historic district of mount hope, west virginia.		Signage and landscaping was installed to promote and preserve the historic district of mount hope, west virginia.   renovate former school building into an educational/tutoring center. (ownership of the building was fraudulently transferred to an unrelated organization on february 2, 2012. The building was legally transferred back to mount hope heritage & hope, inc. In june 2014. )			
Friends Of The Pineville Library Inc	http://		EIN 55-0643859	Po Box 165	Pineville	WV	24874	USA							
Du Pont Belle Works Charity Fund	http://		EIN 55-6023051	901 W Dupont Ave	Belle	WV	25015	USA	Philanthropy, Private Grantmaking Foundations						
Doddridge Ecumenical Outlet Incorporated	http://		EIN 55-0731975	Po Box 392	West Union	WV	26456	USA	Food, Food Banks & Pantries						
Phi Upsilon Omicron Inc	http://		EIN 55-6023964	Po Box 6108	Morgantown	WV	26506	USA							
Marshall University Foundation Incorporated	http://www.marshall.edu/foundation/	(304) 696-6264	EIN 55-6011111	519 John Marshall Dr	Huntington	WV	25703	USA	Education	The organization's primary exempt purpose is to provide support to marshall university by receiving, investing and administering private resources.		The organization provides support in the form of scholarships and awards to faculty and students related to their educational pursuits at the university  the organization provides support to the university broadly and to individual departments in support of their respective education priorities in the form of payroll and stipend support, as well as to designated funds on behalf of departmental and university projects  department and unit operating funds provide additional resources for programs, travel, training, equipment and supplies, and other miscellaneous purposes on behalf of university departments  other expenses attributable to program funds in support of the university and departments.			
Earthway Inc	http://		EIN 55-0747563	124 Turner Dr	Martinsburg	WV	25401	USA	Animals, Wildlife Preservation & Protection						
Arthurdale Heritage Inc	http://www.arthurdaleheritage.org		EIN 55-0658260	Po Box 850	Arthurdale	WV	26520	USA		The organizations primary purpose is to acquire, restore, and maintain community buildings as a means to preserve, for future generations, arthurdales unique heritage as the first us government homestead project.		The organization provided tours, classes and instructions on various period crafts, and other events to educate the public about historical arthurdale, wv, the first new deal homestead project. The organization also maintained historical buildings and artifacts for future generations.			
Monongalia County Child Advocacy Center Inc	http://		EIN 65-1253972	909 Greenbag Rd	Morgantown	WV	26508	USA	Child Abuse Prevention, Crime & Law, Domestic Violence	To advocate for children who have been abused and neglected, by providing a child-friendly and safe environment where children and their families can be interviewed, educated, and healed.		The organization's programs and services are interrelated and cumulatively provide education and training to high-risk families, services for abused and neglected children, forensic interviews for referred children, mental health screening following forensic interviews, and facilitate non-offending caregiver support groups. The organization is part of a multidisciplinary approach to both investigative and intervention services for child abuse, and as such, collaborates with law enforcement, prosecutors, other victim advocates, and the mental health and medical communities.			
Eastview Unity Apartments Inc	http://www.hrdewv.org	(304) 296-8223	EIN 55-0678215	1644 Mileground Rd	Morgantown	WV	26505	USA	Human Service Organizations, Human Services	Provide financial assistance to subsidized housing entities for low-income individuals.		The corporation's business operation, an 86 unit housing complex, was sold in january 2009. The corporation now holds a residual receipts note, any proceeds from which are subject to restrictions on its use limited to low income housing with prior approval by the u. S. Department of housing and urban development.			
Bethlehem Farm Inc	http://www.bethlehemfarm.net	(304) 445-7143	EIN 26-4449900	Po Box 415	Talcott	WV	24981	USA	Education, Educational Services, Energy Resources Conservation & Development, Environment, Home Improvement & Repairs, Homeless & Housing	Bethlehem farm, inc. , is a catholic community in south east west virginia that offers a service retreat program with outreach to the local community (primarily low income home repair services) and the teaching of sustainable practices.		Organize and hold retreats for faith based service that provides community outreach, primarily through home repair services to improve sub-standard housing conditions in south eastern west virginia, and also provides education in sustainable practices, such as organic food production, resource conservation and efficiency			
Living Word Church	http://		EIN 55-0756863	Po Box 6125	Vienna	WV	26105	USA							
Community Housing Inc	http://	(304) 344-8053	EIN 55-0721643	600 Shrewsbury St	Charleston	WV	25301	USA	Community & Neighborhood Development, Economic Development	Provide housing to individuals with disabilities		Owns and operates a six-unit apartment complex for low-income individuals with disabilities			
Claymont Society For Continious Education Inc	http://www.claymontsociety.org	(304) 725-4437	EIN 55-0549994	667 Huyett Rd	Charles Town	WV	25414	USA		Through continuous education that supports diverse spiritual practice in daily life, we seek to promote the balanced and harmonious development of people, community, and the broader world. We build on the foundation established by jg bennett and his teachers.		Provide education in philosophies and methods for improving the quality of life.			
New Beginning Worship Center Inc	http://		EIN 55-0741647	Po Box 592	Fairmont	WV	26555	USA							
Fellowship Of Covenant Ministries	http://		EIN 55-0665027	Po Box 5106	Charleston	WV	25361	USA							
Mcdowell County Commission On Aging Inc	http://		EIN 55-0567694	725 Stewart St	Welch	WV	24801	USA	Human Services, Senior Centers, Seniors	To study and document the needs of seniors, to encourage, promote and aid in the establishment of programs for seniors, to conduct programs of public education on programs on aging, to utilize opportunities to establish and implement programs for the aging.		Title iii and life programs - provide transportation, nutrition, activities, counseling, chore and other personal and social services to the senior citizens of mcdowell county, wv. The organization served 9,500 congregate meals and 30,741 home-delivered meals for the year ended september 30, 2014.   in-home personal care - provide in-home care and other personal services to the senior citizens of mcdowell county, wv.			
Keyser Emergency Medical Service Inc	http://		EIN 55-0580727	Po Box 903	Keyser	WV	26726	USA	Emergency Medical Services & Transport, Health						
First Christian Church	http://		EIN 55-0617135	109 Mcgraw Ave	Grafton	WV	26354	USA							
Union Mission Ministries Inc	http://www.wefeedpeople.com	(304) 925-0366	EIN 55-6000896	Po Box 112	Charleston	WV	25321	USA	Homeless & Housing, Homeless Centers, Human Services	Union mission ministries, inc. Is set apart by the spirit of god to preach the gospel and meet physical and emotional needs throughout west virginia through the provision of shelter, clothing, food, counseling, and structured programs for the poor, the needy, and those bound and bruised by addictive lifestyles.		Outreach ministries: outreach ministry is the largest food distribution agent in the state of west virginia, distributes food and clothing in 19 of west virginia's 55 counties. This is accomplished from 38 separate sites touching an average of 31,896 people monthly. Outreach also responds quickly to provide emergency relief following floods or other disasters. The goods distributed are received as gifts-in-kind from businesses, food resource programs, and other ministry programs. This program is 98% volunteer driven, ranging from drivers picking up the food to volunteers repackaging and distributing the food and clothes. Thanksgiving and christmas food boxes were distributed to a total of 18,052 families (72,208 individuals).   crossroads homeless shelter: this facility/program provides services to homeless men every hour of the day, 365 days of the year. This christ-centered program environment serves 3 meals daily, shelter, motivational and job readiness counseling, emergency transportation, advocacy, referral, permanent housing placement, chapel services and life application bible studies. Serving approximately 35 separate individuals daily, a total of 756 separate individuals for the year were served. The goal of crossroads is to equip men to re-enter society and network within local church relationships. Annually, 42,193 meals are served, and 12,811 lodgings are provided.   family services ministries: the family services department is committed to meeting physical, spiritual & emotional needs of families in crisis or at risk of becoming homeless. Families from a 17-county radius come to as us as a result of eviction, house fire, unemployment, domestic violence or poverty. Program services include food, clothing, utility and rental assistance, life management skill counseling, advocacy, emotional & spiritual counseling as well as assistance for families in emergency situations, serving an average of 502 families (2,008 individuals) monthly and a total of 6,026 families (24,104 individuals) for the year. Thanksgiving & christmas food boxes are distributed to a combined total of 1,737 families(6,948 individuals), the adopt-a-family for christmas program served 77 families, and toys for children distributed toys to 880 children at christmas.   brookside family life center: this is a residential program for young, at-risk and abused single mothers and their children. Three separate programs are offered within this structure:the women and children shelter meets the emergency needs of housing and food for single mothers and their families who find themselves suddenly homeless. Program services offered to meet their needs include private rooms, meals, clothing and personal items, resource counseling, chapel services and life application bible studies. The cornerstone long-term program encourages single mothers to strive for positive change through a curriculum of practical life management skills. Program services include up to a 24-month residency, private rooms, classroom instruction in parenting skills, financial management and budgeting, health and hygiene, relationship development, domestic skills, educational resources, career development, chapel services and life application bible studies. The maternity program provides a refuge for unwed mothers-to-be in need of loving support; to encourage and enable each young woman to provide life for the unborn baby she carries. Program services include shelter throughout pregnancy and into the crucial months following, private rooms, access to life management skills, training in parenting, finance, health, hygiene, relationships, domestic readiness, educational, and career, chapel services and life application bible studies. The driving force behind brookside is to share the love of christ in every aspect with these hurting women and children. Brookside served 16,277 meals and provided 6,507 lodgings for 395 separate individuals. Thrift store ministry: the thrift store accepts donations of new and used goods from the general public for distribution to the poor through the thrift store. Items are sold at reduced prices since needy individuals are often unwilling to accept free handouts. However, more than half of all merchandise is given away using a voucher system, which allows families to maintain their dignity by shopping just like other customers. Families served through the voucher system are victims in floods, house fires, or domestic/family abuse situations. The staff shares the gospel through witness, scripture/tract distribution and personal relationships. Foundations/discipleship program: this residential program for men is designed to meet those suffering with addictions, incarceration, domestic difficulties and emotional trauma. Within a controlled environment, we provide each with private living space, meals, clothing, personal items, recreational needs and classroom instruction. Program services include psychological testing, nouthetic counseling, bible studies/life application principles and work therapy. This program is designed to enable individuals to successfully re-enter the community. Annually, 63,415 meals were served and 7,870 lodgings were provided to a total of 57 men.			
Center For Aging And Healthcare In West Virginia Inc	http://		EIN 55-0738659	517 Market St	Parkersburg	WV	26101	USA	Human Services, Senior Centers, Seniors						
Weirton Transit Corporation	http://	(304) 797-8597	EIN 55-0687719	200 Municipal Plz	Weirton	WV	26062	USA	Public Transportation Systems	To provide quality, affordable public transportation to the citiizens and residents of the greater weirton area.		Operation of a public transportation system which services weirton, wv and the immediate surrounding area. Ridership average more than 100 passengers per day.			
Private Industry Council Of Kanawha County, Inc.	http://		EIN 55-0632783	405 Capitol St., Suite 506	Charleston	WV	25301	USA	Employment Preparation & Procurement, Job Training	The Private Industry Council of Kanawha County was founded in 1983 to provide employment and training services to economically disadvantaged and dislocated workers.  The mission of the Council is "to provide employment and training programs and services to empower individuals to become gainfully employed."					
Randolph County Humane Society	http://www.rchs-pets.org	(304) 636-1156	EIN 55-0691720	Po Box 785	Elkins	WV	26241	USA	Animal Protection & Welfare, Animals	Providing food and shelter to stray and abandoned animals as well as		Food & shelter of stray animals, care of injured animals. Assistance to randolph county commission for animal control. In 2013 the randolph county humane society served 869 animals and was able to rescue and send to other areas a total of 327 animals. 329 animals were adopted and 91 reunited with owners.			
Ohio-West Virginia YMCA	http://www.hi-y.org	3046755899	EIN 55-0631259	PO Box 239	Point Pleasant	WV	25550	USA	Children & Youth, Human Services, Young Mens or Womens Associations, Youth Development Programs	The Ohio-West Virginia YMCA believes that helping youth achieve their full potential is its primary mission.  The organization seeks to help youth develop leadership and citizenship skills for a lifelong commitment to service through character building programs for all that strengthen spirit, mind, and body.  The organization strives to extend HI-Y (High School YMCA) into every Ohio and West Virginia Community and for HI-Y to be a national leader in helping youth develop into lifelong good citizens of the community who work to create better futures for all.  Among the YMCA's objectives are: to prepare a new generation of leaders dedicated to service; to strengthen the leadership available to local communities; to enable people to direct their lives to success and service to others; to work to change conditions so youth, families, schools, and communities can succeed; and to speak on behalf of children and youth.		Local yla (youth leadership association) youth groups engage teens in a process of civic leadership development through service. Teens assess the strengths and area of need in their school and community, identify the kind of school and community they want, create and carry out programs and service initiatives to achieve their vision, and reflect on their work to strengthen future action. Most ylas are school based. Others are community based. Yla welcomes participation from every community. Other youth groups may join yla to expand their program while keeping their own name and organization. Youth wanting their own youth group create yla groups. A local yla experience is enhanced as teens participate away from home in state and regional yla program conferences, youth in government three-day student legislature and supreme court, youth in government seminars at the state capitol, and model united nations three-day assemblies. These experiences help teens apply classroom lessons of research, writing, public speaking, parliamentary procedure, debate, consensus building, making decisions, and working with others to state issues in youth in government and international issues in model united nations.   horseshoe, our residential camp in west virginia, offers teen entrepreneurship and leadership-service camps designed to engage, challenge, prepare, and motivate youth to return home more focused on achievement and helping others. Horseshoe's programs for 7-12 year old boys and girls include youth opportunity camps for low income children. The youth of every community are welcome. There are no membership requirements to participate. Horseshoe also offers heritage arts programs for adults and hosts camps conducted by schools, colleges, and others. Adjoining horseshoe is the horseshoe recreation area offering tent and camper sites for individuals and families to enjoy camping in the monongahela national forest.   cave lake in ohio offers 750 acres of nature's classroom. Currently we offer family camping. As facilities and programs are developed into the cave lake center for community leadership we will offer educational, environmental, leadership, civic, arts and other programming.			
Tamarack Foundation Inc	http://www.tamarackwv.com/foundation	304-926-3770	EIN 13-4219221	3310 Piedmont Road	Charleston	WV	25306	USA	Arts & Culture, Economic Development, Philanthropy		West Virginia	Artisan Business DevelopementTraining and Continuing EducationMentoring, Apprenticeships, FellowshipsEmergency Relief Aid			
