name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Holy Cross Lutheran Church	http://		EIN 52-1520231	1018 N Dellrose St	Wichita	KS	67208	USA							
Developmental Services Of Northwest Kansas Inc	http://www.dsnwk.org	(785) 625-5678	EIN 48-0757621	Po Box 310	Hays	KS	67601	USA	Developmentally Disabled Centers,Disabilities,Human Services	Dsnwk is committed to providing quality community-based services and support to adults and children with developmental disabilities from northwest kansas, regardless of the level of their disabilities.					Line 4a- residential servicesresidential services support adults with intellectual and/or developmental disabilities in their own homes and apartments through supported living services and in a more structured supervised setting through supervised living services. Supervised living services include group homes licensed through the kansas department of aging and disability services, as well as two small bed intermediate care facilities iicf/id} also licensed through the kansas department of agingand disability services. Residential services were provided to approximately 144 adults.  line 4b- day servicesday services includes our college for living program as well as employment training and opportunities through employment connections. The college for living is a unique day service program that promotes choice, independence and further learning by offering the opportunity to participate in structured classes, both inhouse and in the community. The goal of employment connections is to provide many varied work opportunities to allow all individuals, no matter their disability, the opportunity to work. Services were provided to approximately 251 individuals through these two programs.  line 4c-other services other services includes: 1) the kid-link program which provides early intervention services to approximately 37 children ages birth to two years in their natural environments; 2) transportation services to persons served by dsnwk, as well as the operation of the access public transportation service in hays and ellis county in kansas; 3) health services to provide monitoring of the health of persons served by dsnwk including 24-hour availability of consultation by registered nurses and licensed practical nurses; 4) education and training services which provides training to dsnwk and affiliated organization staff including cpr/first aid, medication administration and healthcare classes taught by nursing staff, and training in the mandt system by certified instructors; and 5) quality management and quality assurance services to ensure the best quality service system possible and toassure the rights and dignity of each person served.
Reno Choral Society Inc	http://		EIN 48-0963444	Po Box 2492	Hutchinson	KS	67504	USA							
Midwest Transplant Network Inc	http://www.mwtn.org	(913) 262-1668	EIN 43-1016328	1900 W 47th Pl Ste 400	Westwood	KS	66205	USA	Health,Organ & Tissue Banks	See schedule o for additional information					Organ recovery: 218 organ donors; 668 organs recovered and transplanted. See schedule o for additional information.  tissue recovery: 1,111 tissue donors; 494 cornea donors; 6,156 tissues and corneas recovered. See schedule o for additional information.  laboratory testing: 13,555 tests performed. See schedule o for additional information.
Prairie Hills So Baptist Church	http://		EIN 48-0963552	9959 Sw Pampas Rd	Augusta	KS	67010	USA							
Plains View Mennonite Church	http://		EIN 48-1140732	2137 8 Rd	Montezuma	KS	67867	USA							
Elkhart Dusters Inc	http://		EIN 48-1090788	Po Box 1367	Elkhart	KS	67950	USA	Education						
Welcome Inn Leisure Center Inc	http://	(620) 285-3504	EIN 48-0974419	113 W 4th St	Larned	KS	67550	USA		The misson of the welcome inn senior center of larned, kansas is to provide a community focal point where older adults come together for services and activities that respond to their diverse needs and interests, enhance their human dignity, support their personal independence and encourage their involvement in and with the center and the community. Motto food, fun and fellowship					To maintain and operate a senior center.
First Baptist Church	http://		EIN 48-6112211	Po Box 126	Jetmore	KS	67854	USA							
Children And Families Coalition, Inc.	http://		EIN 48-1047024	515 Ne 10th St	Abilene	KS	67410	USA	Health,Hospitals,Human Services	We will bring together parents, youth and other individuals and groups who are concerned about children, to identify needs, share ideas and resources, and plan to meet the needs of children and families in our communities.  We will be active advocates for children.  we will promote, implement and support activities to meet the identified needs and will evaluate outcomes.					
Phi Kappa Psi Endowment Association Kansas Alpha	http://	(913) 236-8400	EIN 44-6011892	C/o R Schmidt 7301 Mission No 326	Prairie Village	KS	66208	USA		Educational					Scholarships and scholastic awards educational grant-house corporation education/tutoring expenses
Sunflower Land Trust Inc	http://www.sunflowerlandtrust.com	(316) 383-1418	EIN 48-1179241	4835 N Hillcrest St	Bel Aire	KS	67220	USA	Environment,Land Resources Conservation	To acquire, preserve, conserve & manage easements and related land areas as scenic, scientific, educational, historic and ecological resources to preserve the natural areas, prairies, agricultural lands, wetlands and wildlife habitat of the state of kansas.					In lieu of fee (ilf) and mitigation bank project: a land mitigation program which supports an ongoing development of parcels of land in the se area of sedgwick county compensating for lands used for development projects. Project lands are being transformed by the sunflower land trust into a wildlife area with leisure recreational uses. This ilf program supports the ongoing fleming conservancy.  the fleming conservancy, managed & developed by the sunflower land trust, is a 480 acre parcel of land located in the southeast sedgwick county area which is being preserved as a wildlife area with developing recreational uses.  the ongoing development of a wildlife preserve, known as the satterthwaite wildlife preserve. The preserve encompasses 80 acres of developing parkland in cowley county, kansas.  program service fee of 5% on kansas agency funds held to locate and establish replacement conservation sites.
Options Domestic And Sexual Violence Services Inc	http://	(785) 625-4202	EIN 48-0976868	2716 Plaza Ave	Hays	KS	67601	USA	Domestic Violence,Family Violence Shelters,Homeless & Housing	Primary purpose is to provide emergency food and shelter for victims of domestic violence and sexual assault. Organization also provides counseling, referral services, education programs, and 24 hour crisis line.					Provide emergency food and shelter for victims of domestic violence and sexual assault. Also provide counseling, referral services, education programs, and 24 hour crisis line.
Hutchinson Municipal Band Association	http://		EIN 48-6112163	400 E 12th Ave	Hutchinson	KS	67501	USA							
Saint Lukes Cushing Hospital Inc	http://www.saintlukeshealthsystem.org	(913) 684-1100	EIN 48-0543792	711 Marshall St	Leavenworth	KS	66048	USA	General Hospitals,Health	Saint luke's cushing hospital is a faith-based, not-for-profit community hospital committed to the highest levels of excellence in providing health care and health related services in a caring environment. As a member of the saint luke's health system, we are dedicated to enhancing the physical, mental and spiritual health of the communities we serve.					As a voluntary, nonprofit organization, saint luke's cushing hospital is committed to serving all who seek our services regardless of their socioeconomic status. The hospital participates in the medicaid, tricare, and medicare programs and has a financial assistance policy for assisting people without adequate means to pay for their care.
Music Theatre of Wichita Inc	http://www.mtwichita.org	316-265-3253	EIN 48-0785658	225 West Douglas	Wichita	KS	67202	USA	Arts & Culture,Theater	Music theatre performances for the community				Midwest	Music theatre of wichita performed 36 shows during the 2014 summer months with an attendance of over 65,000.
Smith County Historical Society	http://		EIN 48-6205223	617 N Monroe	Smith Center	KS	66967	USA							
Religious Press & Book Store	http://		EIN 48-0634296	370 W College Ave	Independence	KS	67301	USA							
Longfellow-Madison Mtc	http://		EIN 43-1773504	PO Box 6063	Kansas City	KS	66106	USA							
Turner House Clinic Inc.	http://www.thcckc.org	(913) 342-2552	EIN 48-1151382	21 N. 12th St. Suite 300	Kansas City	KS	66102	USA	Ambulatory & Primary Health Care,Health	The mission of Turner House Children''s Clinic is to provide quality primary healthcare to uninsured and underserved children in the Kansas City metropolitan area.					Primary and Preventive Care:Turner House Childrens Clinic provides bilingual and culturally-sensitive primary careto children 0-18, regardless of their ability to pay. If a patient does not have Medicaid or SCHIP, a sliding scale fee is being implimented to request a reasonable fee from the patient based on their income; patients are accepted at 200% of poverty and below.Primary and preventive care services include well-baby and well child-exams, sports physicals and immunizations.The primary reasons for acute care visits are for respiratory conditions, ear infections, common colds, sore throats, other childhood diseases.All patients are encouraged to call ahead to schedule same-day appointments for urgent care.Walk-in patients are triaged by the clinic manager and fitted into the schedule if conditions require immediate medical attention.
Winfield Rest Haven Inc	http://		EIN 48-0686388	1611 Ritchie St	Winfield	KS	67156	USA	Human Services,Seniors,Supportive Housing for Older Adults	Providing nursing and adult day care for the elderly.					Provided the community with nursing and adult day care for the elderly.
Buchanan Center Inc	http://		EIN 48-0933180	1195 Sw Buchanan St	Topeka	KS	66604	USA	Philanthropy,Voluntarism Promotion						
Lamb Tracks Ministry	http://		EIN 48-1223569	Po Box 15265	Shawnee	KS	66217	USA	Protestant,Religion						
Church Of Christ	http://		EIN 48-0983988	Rr 1 Box 214	Penalosa	KS	67035	USA							
Health Care Access	http://www.healthcareaccess.org	785-841-5760	EIN 48-1062114	330 Maine Street	Lawrence	KS	66044	USA	Community Clinics,Health,Hospitals	Health Care Access' mission is to help facilitate access to health services for Douglas County, Kansas residents with limited financial means who are not covered by private or governmental insurance programs.	Throughout two decades of service to Douglas County, we have provided primary care services, referrals to specialists, prescription medication, and health education to over 14,000 of our friends and neighbors, without incurring debt and without federal funding.	low income and uninsured residents in Douglas County	2,346 uninsured local residents	health care	primary care services, mental health counseling, physical & occupational therapy, referrals to specialists, prescription medication, and health education.
The Kansas Gamma Alumni Association	http://		EIN 48-0943090	Po Box 7050	Overland Park	KS	66207	USA							
First Christian Church	http://		EIN 48-6110195	Po Box 117	Stafford	KS	67578	USA							
Kansas Masonic Foundation Inc	http://kmfonline.org/	(785) 357-7646	EIN 48-6127355	2909 Sw Maupin Lane	Topeka	KS	66614	USA	Health	The kansas masonic foundation benefits kansans by funding charitable organizations.					Annual high school band camp students are sppnsored by local lodges across kansas. Local lodges pay a fee for each student (no cost to student). All net proceeds go to cancer research. The band camp program has been recognized and has been copied by other states.  assist those in need by providing scholarships other charitable activities consistent with the kansas masonic foundation's mission to encourage and expand masonic philanthropy to charitable, educational and scientific programs.
Women's International Bowling Congress	http://		EIN 51-0219683	Rte 2 Box 186	Garnett	KS	66032	USA							
Kansas District Of The Wesleyan	http://		EIN 48-0916368	5833 Sw 29th St Ste B	Topeka	KS	66614	USA							
The Theatre In The Park	http://www.theatreinthepark.org		EIN 48-6090320	6501 Antioch Road, Bldg. A	Merriam	KS	66202	USA		Mission: To enhance the quality of life in our community by providing a variety of entertainment programs through public and private partnerships. Vision: The Theatre in the Park will be the leader in providing our audiences with quality, affordable entertainment, and our participants with rewarding artistic opportunities.					Four major popular musicals will entertain audiences during The Theatre in the Park's 2011 SummerSeason:SOUND OF MUSIC, Roald Dahl's WILLY WONKA, Elton John & Tim Rice's AIDA and SEUSSICAL. Our 2011 Season Shows are scheduled from June 10 to July 31. We expect over 700 community members to audtion at our2011 Season Auditions scheduled forSpring 2011. In addition, Audition Workshops, Theatre Camps, Theatre Eventsand Theatre Classes will be available during the year for children and adults of all ages.
Friends Of Shawnee Town	http://		EIN 51-0142811	11501 W 57th St	Shawnee	KS	66203	USA		Shawnee Historical Society was founded in 1966 to operate and maintain Old Shawnee Town, a 26-building museum complex displaying buildings, artifacts, and a collection representative of a 19th century Kansas prairie town.					
Society For Preservation & Encourmt Of Barbershop Quartet Singing Amer	http://		EIN 48-6140460	415 W 15th St	Hays	KS	67601	USA							
Service Corps Of Retired Executives Association	http://www.score.org		EIN 52-1775988	Chamber of Commerce 306 N Main	Mcpherson	KS	67460	USA	Business & Industry,Microfinance,Small Business Development	The SCORE Association (Service Corps of Retired Executives) is a nonprofit association comprised of 11,400 volunteer business counselors throughout the U.S. and its territories. There are 389 SCORE chapters in urban, suburban and rural communities. SCORE members are trained to serve as counselors, advisors and mentors to aspiring entrepreneurs and business owners. These services are offered at no fee, as a community service. SCORE was formed in 1964 and nearly 4 million Americans have utilized SCORE services.					
Frank N And Mathilda Schartz Educational Trust	http://	(620) 227-1500	EIN 48-6231023	Po Box 137	Dodge City	KS	67801	USA							
Emporia Senior Center Inc	http://	(620) 343-3160	EIN 48-0968976	603 E 12th Ave	Emporia	KS	66801	USA	Human Services,Senior Centers,Seniors	The emporia senior center was organized for the purpose of providing a central location for the recreational activities and services to the citizens of the community over 60 years of age.					The emporia senior center was organized for the purpose of providing a central location for the recreational activities and services to the citizens of the community over 60 years of age.
Ronald McDonald House Charities Wichita	http://www.rmhcwichita.org	316-269-4182	EIN 48-0918101	1110 N Emporia	Wichita	KS	67214	USA	Health,Health Support,Human Service Organizations,Human Services,Patient & Family Support	Ronald McDonald House Charities Wichita provides and supports programs that directly improve the health and well being of children.	Over 45,000 families have been served in our Ronald McDonald Houses and Ronald McDonald Family Room over the last 30 years.	families of sick and injured children	over 2200 families	Kansas	Ronald McDonald House and Ronald McDonald Family Room
Boys And Girls Club Of Topeka	http://www.bgctopeka.org	(785) 234-5601	EIN 48-0636732	550 Se 27th St	Topeka	KS	66605	USA	Boys & Girls Clubs,Children & Youth	The club provides behavior guidance by promoting the health, social, educational, vocational, and character development of youths.					The club provides behavior guidance by promoting thehealth, social, educational, vocational, and characterdevelopment of youths.
Border Queen Museum Inc	http://		EIN 48-6111467	Box 4	Caldwell	KS	67022	USA							
Gardner Historical Museum Inc	http://		EIN 02-0599904	204 W Main St	Gardner	KS	66030	USA	Arts & Culture,Museums	Maintain city museum					Donations and grants for museum operation
Kansas Pharmacy Foundation	http://	(785) 228-2327	EIN 48-0722880	1020 Sw Fairlawn Road	Topeka	KS	66604	USA		The kansas pharmacy foundation is organized exclusively for scientific and education purposes to further the welfare and integrity of the profession of pharmacy and for the enhancement of public health.					Kpf provides office space at below market rates to kansas pharmacists association, an organization that provides required continuing education to pharmacists.
H L Snyder Medical Foundation	http://www.snydermf.org	(620) 221-4080	EIN 48-0622380	1407 Wheat Rd	Winfield	KS	67156	USA	Education	Support cancer and other medical research, contributing to local medical charitable efforts and providing scholarships and grants to deserving local students pursuing a career in a medically related field.					Grants and fellowships to major universitites medical research programs. Scholarships and grants awardeed to local winfield students pursuing a career in a healthcare related field at a variety of universities and community colleges. Additionally, funds are awarded for needed medical equipment to institutions that qualify.
Walking In The Light Inc	http://		EIN 36-3948714	8361 Maurer Rd	Lenexa	KS	66219	USA							
Kelsey Smith Foundation Inc	http://www.kelseysarmy.org	913.383.1751	EIN 26-0485344	PO 40393	Overland Park	KS	66204	USA	Children & Youth,Disaster Aid,Public Safety, Disaster Preparedness & Relief,Youth Development Programs	Education (safety)					Safety awareness seminar program teaches proactive techniques to keep trainees safe. This program provides educational information and in some venues, a safety whistles is given to each female participant. Male participants are given a wristband. As of july 1, 2010 this program has been presented to 15000 participants.  educational/information materials - printed brochures, flyers and other information that provide safety information,and information about the kelsey smith foundation. These are provided free of charge to seminar participants, or via our website and through written requests. Approx. 7000 pieces of literature have been distributed.  parent overview seminar - provides parents of youth and young adults with statistical data and information about the risks this target group faces in regards to violent crime and offers techniques to mitigate the risk. Approximately 100 participants have attended the program.
Kansas Childrens Discovery Center Inc	http://www.kansasdiscovery.org	(785) 783-8300	EIN 37-1534978	3601 Sw 29th St	Topeka	KS	66614	USA	Arts & Culture,Museums	To enhance the lives of children; inspire creativity and a lifelong love of learning; enrich the health of our community through education; and provide an exciting and safe place for families to learn, play and interact together.					The kansas children's discovery center is an educational, hands-on, interactive "children's museum" located in topeka's treasured gage park. Visitors actively engage in science, art, building, creating, and imaginative and cooperative play. Exhibits and programming are designed to stimulate and excite young minds.
PAWNEE MENTAL HEALTH SERVICE INC	http://www.pawnee.org	785-587-4300	EIN 48-0846557	423 Houston St	Manhattan	KS	66502	USA	Community Mental Health Centers,Mental Health,Mental Health Treatment,Substance Abuse Dependency, Prevention & Treatment	The Mission of Pawnee Mental Health Services is to enhance and strengthen the wellness of our communities by providing quality mental health and substance abuse services.			over 7,600	Ten counties in north central Kansas:  Riley, Pottawatomie, Geary, Clay, Cloud, Republic, Mitchell, Marshall, Jewell, and Washington Counties	Clinical services youth rehabilitation services adult rehabilitation services medical & health connect
St Francis Academy Incorporated	http://		EIN 85-0431712	509 E Elm St	Salina	KS	67401	USA							
Choices Medical Clinic Inc	http://www.choicesmc.org	(316) 687-2792	EIN 48-1141020	538 S Bleckley Dr	Wichita	KS	67218	USA	Ambulatory & Primary Health Care,Health	Choices medical clinic, inc was founded in 1999 in wichita, kansas as a christian non-profit corporation for the purpose of operating a crisis pregnancy medical clinic, which provides women and families in crisis pregnancies with medical care and resources (including 4-d sonography and physician consultation), information on adoption, and other support to enable women to carry their babies to term.					Operation of a crisis pregnancy medical clinic, which provides women and families in crisis pregnancies with medical care and resources (including 4-d sonography and physician consultation), information on adoption, and other support to enable women to carry their babies to term. During the current year, the clinic had 967 patient visits, performed 520 sonograms, supported 8 perinatal hospice cases, hosted 75 physician rotations, hosted 135 via christi family medicine residency and other medical school rotations, and received 4,034 hours of assistance from 50 volunteers.
Friendship Inn Kc Inc	http://www.friendshipinnkc.org	(816) 506-6339	EIN 43-1727724	4146 State Line Rd	Kansas City	KS	66103	USA	Community Health Systems,Health	To provide a home-away-from-home for families of patients at the university of kansas hospital and other kansas city area hospitals.					Friendship inn of kansas city operates a home-away-from-home for out-of-town patients and loved ones who are receiving medical treatments at hospitals in the metropolitan kansas city area by providing temporary lodging, kitchen facilities, and trained staff support. The inn offers priority reservations for those who live more than 30 miles away. Our home is comfortable and well appointed with four private bedrooms, a fully equipped kitchen, one full and two half baths, plus first-floor common areas, laundry facilities, computer, tv, phone, internet access, and off-street parking. It is located less than two blocks from the university of kansas hospital. Although not free, accommodations are affordable, and no family in need is turned away. In 2014, friendship inn provided 1,144 nights of services for 658 guests.
Denison Bible Church	http://		EIN 48-6123288	Po Box 99	Denison	KS	66419	USA							
Kansas City Civic Orchestra	http://kccivic.org	(913) 642-8117	EIN 43-6043416	Po Box 224	Mission	KS	66201	USA		The kansas civic orchestra. . . See attached					10/11/2014 concert: attendence approx 900 venue: attonement lutheran church cello soloist: hyerim jeon - see schedule o pg-2 11/114 + 11/115/2014 concerts: attendence approx 1800 venue: attonement lutheran church guest: marimba sol de chiapas - see schedule o pg-2 12/12 + 12/13/2014 concerts: attendence approx 2100 venue: attonement luthern church guest conductor: david liston - see schedule o pg-2 see attached schedule
Revolutionary Mexican Historical Society	http://		EIN 51-0193547	Sunset Ridge Rd	Ozawkie	KS	66070	USA							
Institute Of Industrial Engineers Inc	http://		EIN 48-6121367	9402 E Parkmont Dr	Wichita	KS	67207	USA							
Prairie Museum of Art & History	http://www.prairiemuseum.org	785-460-4590	EIN 		Colby	KS	67701	USA		The Prairie Museum of Art and History serves as a cultural center on the High Plains of Kansas, providing the opportunity for the public to learn about art and history through its collections, in order to make a difference in their lives.				Great Plains	
MUSIC THEATRE FOR YOUNG PEOPLE INC	http://mtypks.org	316-262-6897	EIN 48-1008353	PO Box 8030	Wichita	KS	67208	USA	Arts & Culture,Performing Arts Schools,Theater	Performing arts education	CHILDREN OF EDEN, the season opener in 2010 went really well! We are in full swing with RENT, opening December 15th, 2010 in Mary Jane Teall Theatre. Star Lumber has kindly donated enough to support our set completion for the incredible designs from Broadway Set Designer Michael Downs. So far this year we have received grants from the Kansas Arts Commission, the City of Wichita, Cessna, Target and are waiting to hear from Boeing!	Low-income, at risk youth; Children ages 5-high school seniors; Youth with cognitive and physical disabilities.			The organization provides an educational experience for children by providing an opportunity to participate in the performing arts
sacred-Sexually Abused Childrens Relief Endeavor	http://www.kidsaresacred.org	913-850-4550	EIN 27-0567085	12013 Reinhardt Drive	Leawood	KS	66209	USA	Crime & Law,Sexual Abuse Prevention,Victims Services		In 2014, we have granted over $20,000 to child sexual abuse victims ans their families.		child sexual abuse victims with grants in excess of $20,000		We provide grants to Child Advocate approved families in need of transitional financial aid due to the sexual abuse of a child.
Evangelical Enterprises Inc	http://		EIN 48-6108491	Po Box 1555	Topeka	KS	66601	USA	Christianity,Religion						
Fellowship Chapel	http://		EIN 48-6120611	909 S Poplar St	Newton	KS	67114	USA							
Seamless Dance Theater Inc	http://		EIN 20-3038450	11650 W 85TH St	Lenexa	KS	66214	USA	Arts & Culture,Dance						
Hays School Orchestra Boosters Club	http://		EIN 48-0957156	2300 E 13th	Hays	KS	67601	USA							
Abc Pregnancy Care Center Inc	http://		EIN 48-1153296	509 N 6th St	Garden City	KS	67846	USA	Health,Reproductive Health Care,Reproductive Rights						
Family Promise Of Lawrence Inc	http://www.lawrencefamilypromise.org	(785) 842-8844	EIN 26-2709610	Po Box 266	Lawrence	KS	66044	USA	Homeless & Housing,Homeless Centers	To provide housing for homeless families with children, while helping them prepare for the transition to permanent housing.					61 children with 49 parents/grandparents comprising 30 homeless families were provided with food, shelter, and support services to enable them to move to permanent housing. 35 of those children were 5 years of age or younger. 8 families graduated into permanent housing and all have maintained it. 13 families occupied one of 5 transitional homes during the year. 3 families remained in the network at year end. An amazing 9,839 bed nights of lodging and 12,006 meals were provided through our host and support faith communities.
Unbound	http://www.unbound.org/	800-875-6564	EIN 43-1243999	1 Elmwood Avenue Suite	Kansas City	KS	66103	USA	Human Service Organizations,Human Services	Unbound's mission is to walk with the poor and marginalized of the world.	Sponsored members partner with Unbound to make program and benefit decisions that help meet their basic needs and develop their potential over the course of their time in the program, sometimes 18 years or more. Outcomes vary by location and may include educational attainment, leadership, improved health and nutrition status, dignified housing, skill development and increased income through livelihood opportunities for families. Through Unbounds sponsorship program, families have more choices in their lives and are empowered over to confront the challenges of poverty and work toward a better life.In a 2013 qualitative evaluation of the Unbound sponsorship and scholarship program in the Philippines, almost all participants had achieved a university degree and many had also completed a graduate level education. Alumni, on average three years out of the program, are now pursuing careers from teaching to nursing and accounting to architectural design. Most are currently employed on a full-time salary basis. Former scholarship students self-identified the most significant outcomes of the program as education, leadership and spiritual/holistic development. Many former scholars are currently supporting their own families and providing both economic and mentoring support for siblings as they pursue their education. In addition, a central theme in the evaluation findings was the significant internal drive toward giving back to their communities. Examples include teaching formation classes for current Unbound sponsored members, preparing supplies for disaster relief, mentoring, and offering computer skills and resources to community youth.	children, families and the elderly confront the challenges of poverty and work toward a better life	more than 300,000 children, families and elderly people with needs such as education, food, health care, clothing, housing improvements and skills training.	20 countries in Latin America, Asia, Africa and the Caribbean	sponsorship of children and the elderly, youth scholarships, disaster assistance, micro-loans, skills training for parents and more.
Keeshond Lovers United Inc	http://		EIN 30-0032206	3917 Trail Rd	Lawrence	KS	66049	USA	Animal Protection & Welfare,Animals						
Shirley Ann Sullivan Educational Foundation	http://www.sasef.org	785 227 - 3387	EIN 48-1249212	515 Russell Avenue	WaKeeney	KS	67672	USA	Children & Youth,Education,Educational Services,Philanthropy,Philanthropy, Charity & Voluntarism Promotion,Youth Development Programs	Our organizationShirley Ann Sullivan Educational Foundation works to eradicate poverty by providing education and education resources to children and youth.  We work to raise awareness and promote the protection of childrens rights.Our MissionTo improve the quality of life for children and youth by providing education and advocating for protection from exploitation and physical harm.Our VisionA world where every child is educated, and protected from all forms of harm, having a voice as their needs are met, allowed to grow up with dignity, equality and respect.  A world where every young person has access to employment and opportunity.	Angola Education Award for Educating Children in AngolaAward nominee for Raising the Social Consciousness of Children and Youth in BrazilWe have donated 5 Children's Libraries in Brazil; New books, New computersWe have hosted Youth Education for Employment Conferences in Angola, Brazil and Liberia.We have paid for children to go to primary, secondary, vocational and college, purchased school supplies, provided a bit of food and transportation.We have raised the money to build a primary school and pay school fees for the first 100 children to attend. Mentored young people into professional jobs with Fortune 500 companies and local companies. Our youth education for employment program has resulted in two self-sustaining youth NGO's.  Found by the young people in Angola and Liberia.	Our target demographic is children and youth ages 0-25 years of age.  We help children and young people in some of the most poor and violent neighborhoods in the world.	150	Angola, Brazil, Germany, Liberia, Uruguay and United States of America	The V Sign is a child's silent self identifier signaling "I am in trouble" To stop and advocate against all forms of harm to children; child trafficking, child labor, bullying, child prostitution, child sexual exploitation, child slavery and all forms of discrimination against children.Children's Art Project using a human rights based approach to teaching children about their human rights.  To empower children and youth to become informed activist and agents of change.Scholarship Program to send children to school who would not otherwise attend because they can not afford it. Youth Employment creates education for employment skills to support youth who volunteer in community projects.  Policy reform; Education and employment policy reform; to promote and advocate global policy reform for youth leaders who volunteer receive priority placement (in the classroom and on the job) in education and employment opportunities.
Riverside Health System Inc	http://		EIN 48-0576036	2604 W. 9th 103	Wichita	KS	67203	USA	General Hospitals,Health						
Central Community Church Foundation Inc	http://		EIN 51-0172008	6100 W Maple St	Wichita	KS	67209	USA	Protestant,Religion						
Solomon Valley Cinema Inc	http://	(785) 738-4800	EIN 48-1127964	1234 N Independence Ave	Beloit	KS	67420	USA	Arts & Culture,Bands & Ensembles	To maintain the cinema arts in a small community					Many small rural communities have lost faciilities for the cinema arts and theaters for lack of support. The mission of the solomon valley cinema inc. Has been to build and maintain a community supported family atmosphere theater. In its initial years, solomon valley cinema, inc. Received monetary contributions from the general public and many volunteer labor hours in order to build and establish the theater which opened in 1995. The theater continues to utilitize many volunteer hours along with some paid employees in order to manage and operate the theater. Funds exceeding those needed for maintaining the theater are contributed to the mitchell county community foundation, a local 501 (c) (3) organization to be disbursed by the foundation board members in any area of mitchell county, kansas, towards the betterment of its communities during the 2014 tax year, the organizarion managed and operated the community-based theater. Several part-time employees were hired although many volunteers contributed their time. Net proceeds were used for improvements to the theater. Members continue to receive compliments on the service provided to the community and surrounding areas.
Trees For Life	http://www.treesforlife.org	800-873-3736	EIN 48-0979347	3006 W St Louis	Wichita	KS	67203	USA	Community & Neighborhood Development,Economic Development,Environment,Forest Conservation	Trees for Life promotes self-help as people take charge of their own lives,unleashing extraordinary power that impacts lives. Our activities meet these needs: education, health and environment.	50libraries established in Nicaragua; trees planted in Haiti; 80,000 children's picture books donated by Kansas families to Liberia; pre-school operating with leadership of community women in Nicaragua; nutritional information about the moringa tree provided to several thousand in two dozen countries;	Families and communities in developing countries who wish to improve their lives but have very limited resources.	Thousands, due to areas where books are now available; varies yearly.	International, currently Guatemala, Nicaragua, India, Haiti	Trees for Life - providing critical information about the moringa tree; funding some planting of moringa tree.Books for Life - providing books and libraries for villages and communities.Other: Teaching construction of and funding materials for fuel-efficient stoves.
Flint Hills Community Health Center Inc	http://flinthillshealth.org	(620) 342-4864	EIN 48-1193556	420 W 15th Ave	Emporia	KS	66801	USA	Ambulatory & Primary Health Care,Health	The mission of flint hills community health center is to promote the health and well-being of the entire community.					During the fiscal year, the medical clinic served 7,636 patients. Medical clinic services include: treatment of minor injuries, lab and diagnostic testing, treatment of acute and chronic illnesses, minor surgical procedures, physical examinations, vaccinations, tb screening, confidential or anonymous std testing, reproductive health services, maternal and infant programs, and diabetic specific programs. The clinic also provided grants to community organizations.  during the fiscal year, the dental clinic served 4,610 patients. Dental services include: comprehensive dental exams and treatment, emergency dental exams and treatment, periodontal care, and overall dental maintenance.  during the fiscal year, mental health and other enabling services were provided to 377 patients. Services include: psychiatry, case management, patient and community education, outreach, interpretation, and eligibility assistance.
Phillips County Senior Citizens Inc	http://		EIN 48-0934608	638 3rd St	Phillipsburg	KS	67661	USA							
Hunter Health Clinic Inc	http://www.hunterhealthclinic.org	(316) 262-3611	EIN 48-0908355	2318 E Central Ave	Wichita	KS	67214	USA	Community Clinics,Community Health Systems,Health	Hunter health clinic, inc (the center) operates healthcare centers located in wichita, ks. The center provides a broad range of health services to a largely medically undeserved population. The u. S. Department of health and human services (dhhs) and indian health services (ihs) provide substantial support to the center. The center is obligated under the terms of the grants to comply with specified conditions and program requirements set for the grantor.					Community health center/health care for the homeless - hunter health clinic is a community health center that provides a broad range of health services to a largely medically underserved population including a significant number of the homeless population. These services include comprehensive primary care such as medical, dental, mental health, substance abuse, medication assistance, health education and other services that facilitate access to care, such as translation and transportation. Most of the patients had no public or private insurance and many require interpretation services. The patient population at hunter health clinic is diverse, 42% caucasian, 28% hispanic/latino, 19% african american, and 11% native american.  urban indian health programs - hunter health clinic is one of 34 non-profit urban indian health programs nationwide. Through funding from the indian health service under title v of the indian health care improvement act, pl 64-437 as amended, hunter health clinic provides primary health care services, dental services, substance abuse, behavioral health services, immunizations, health promotion and disease prevention services and other services aimed at increasing the access of american indian/alaska native individuals and families to needed health care services.  special diabetes program for american indians - hunter health clinic receives funding from the indian health service for diabetes treatment and prevention for american indians/alaska natives. With this funding, hunter uses proven diabetes treatment and prevention strategies, such as patient education, quality diabetes care, and culturally appropriate physical activity, nutrition, and weight management activities to help improve health outcomes.  other federal/state/private grants & contracts
Community Center Of Shawnee	http://www.scsks.com	(913) 268-7746	EIN 48-0948324	11110 W 67th St	Shawnee	KS	66203	USA	Emergency Assistance,Human Services,Neighborhood Centers,Thrift Shops	The organization's mission is to provide food, emergency assistance and other services to senior citizens and indigent families in johnson county, kansas and the kansas city metro area.					Through the use of donated funds, proceeds from the ongoing garage sale project and ancilliary fund raising activities, the organization was able to provide to senior citizens, indigents or other families, rent and utility assistance, food and household supplies, home repair assistance to help indigents and seniors to live independently.
