name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Frederick Evangelical Lutheran Church	http://		EIN 67-0250356	Po Box 58	St Thomas	VI	00804	USA							
Randolph H Knight Charitable Foundation	http://		EIN 20-6652035	Po Box 8209	St Thomas	VI	00801	USA	Philanthropy, Private Independent Foundations						
Virgin Islands Association Of Independent Living Inc	http://		EIN 66-0378559	Po Box 303305	St Thomas	VI	00803	USA	Health, Nursing Facilities, Seniors						
Qlr Quality Services, Inc.	http://		EIN 66-6029315	PO Box 302492	St. Thomas		00803								
Garden School Inc	http://		EIN 66-0600749	Rr 1 Box 6829	Kingshill	VI	00850	USA	Children & Youth, Education, Educational Services, Environment, Garden Clubs, Literacy, Remedial Reading & Encouragement, Youth Development - Agricultural	Enhances reading literacy, delivers positive social behavior reponses and encourages life resource responsibility in a proud and pleasant Caribbean environment.					
Sadhu Vaswani Center - V I Inc	http://		EIN 66-0685059	Po Box 1498	St Thomas	VI	00804	USA	Hinduism, Religion						
Integrity Women In Business Cente	http://		EIN 66-0733136	2019 Mt Welcome Ste 2b	Christiansted	VI	00820	USA	Business & Industry						
Friends Of The Virgin Islands National Park	http://www.friendsvinp.org		EIN 66-0463113	Po Box 811	St John	VI	00831	USA	Arts & Culture, Environment, Natural History & Natural Science Museums, Natural Resources Conservation & Protection	The Friends of Virgin Islands National Park is dedicated to the protection and preservation of the natural and cultural resources of Virgin Islands National Park and promotes the responsible enjoyment of this unique national treasure.					
Community Foundation of the Virgin Islands	http://www.cfvi.net	340-774-6031	EIN 66-0470703	PO Box 11790	St. Thomas	VI	00801	USA	Community Foundations, Private Grantmaking Foundations	CFVI was created to serve both donors and non-profit organizations of the Virgin Islands that want to ensure the highest quality of life for both present and future generations. Our primary goal is to build a growing collection of permanent funds, the income from which will be used to enhance the educational, physical, social, cultural and environmental well-being of the islands' people.	CFVI has assets of $7.5 million.	children and families	administer approximately 17 programs, 16 scholarships, and more than 100 named funds	the US Virgin Islands	The Family Connection, Rapid Response Emergency Funds, USVI KIDS COUNT, and the Junior Angels Program.
Sunshine Foundation	http://		EIN 66-0723773	Po Box 222755	Christiansted	VI	00822	USA	Animals, Veterinary Services						
Virgin Islands Domestic Violence And Sexual Assault Council	http://new-dvsac.rhcloud.com	(340) 719-0144	EIN 66-0566418	4100 Sion Farm Shopping Center 1	Christiansted	VI	00820	USA	Crime & Law, Sexual Abuse Prevention	To facilitate the coordination of the efforts of individuals, agencies and organizations in the virgin islands interested in the immediate reduction and eventual elimination of domestic violence and sexual assault in the community.					Promotion of the organization's mission.
Confrerie De La Chaine Des Rottiseurs Ltd	http://		EIN 66-0662673	Po Box 8045	St Thomas	VI	00801	USA							
Frederiksted Health Care Inc	http://www.fhc-inc.net	(340) 772-1992	EIN 66-0586667	Po Box 1198	Frederiksted	VI	00841	USA	Community Clinics, Health	To provide comprehensive health care services to the people of st. Croix, u. S. Virgin islands, without regard to race, color, creed, handicap, sexual orientation and without regard to ability to pay.					To provide comprehensive health care services to the people of st. Croix, virgin islands, without regard to race, color, creed, handicap, sexual orientation and without regard to ability to pay.
