name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
Show Mercy International	http://www.showmercy.org	541-981-1469	EIN 20-1306704	PO Box 1003	Port Gibson	MS	39150	USA	Children & Youth, Children & Youth Services, Education, Primary & Elementary Schools	Show Mercy Internationals mission is to MOBILIZE, INSPIRE and EMPOWER individuals all over the world to live life on purpose while reaching out in love. Through short and long term mission opportunities, teams have the opportunity to demonstrate love to the orphaned, abused and abandoned children Show Mercy cares for in Uganda. Show Mercy works on the ground providing direct assistance that helps children, families and communities in Uganda reach their full potential in life!	Thousands have been impacted by the work of Show Mercy. Our medical clinic serves hundreds of people a month, and our outreaches reach many people in over 5 villages.  We had over 200 team members come on a SMI Missions Trips last year from 16 different countries!	mobilize, inspire, and empower people to live on purpose while reaching out in love.	300 orphans, 15 elderly, 200+missions team members, thousands of people in our local community.	Uganda, Africa	orphan care, elderly care, village empowerment, leadership training, prison and hospital ministry, Show Mercy medical clinic, clean water wells, and more!
Christians United Of Leland Ms	http://		EIN 64-0880259	PO Box 888	Leland	MS	38756	USA	Children & Youth, Youth Development - Religious Leadership						
Revivals Of Deliverance Inc	http://		EIN 93-1095071	Po Box 992	Natchez	MS	39121	USA	Unknown						
Operation Save Lives	http://		EIN 57-0900840	1401 U S Hwy 49 S	Richland	MS	39218	USA							
Delta Animal League	http://		EIN 20-5633279	Po Box 9968	Greenwood	MS	38930	USA	Animal Protection & Welfare, Animals						
Mississippi State Rescue Workers Inc	http://		EIN 23-7193640	Po Box 1992	Hattiesburg	MS	39403	USA							
Pta Mississippi Congress	http://		EIN 64-0749927	3790 N Midway Rd	Raymond	MS	39154	USA							
The National Juneteenth Observance Foundation Inc	http://		EIN 62-1774033	Po Box 269	Belzoni	MS	39038	USA	Education						
Delta Health Center Inc	http://		EIN 64-0443928	702 Martin Luther King St	Mound Bayou	MS	38762	USA							
Morton Medical Center Inc	http://		EIN 64-0800676	317 Highway 13 S	Morton	MS	39117	USA	General Hospitals, Health						
Bible Ministry Association	http://		EIN 64-0613092	Rt 5 Box 321	Vicksburg	MS	39180	USA							
Community Foundation Of Greater Jackson Inc	http://www.cfgj.org	(601) 974-6044	EIN 64-0845750	525 E Capitol St Apt 5-b	Jackson	MS	39201	USA	Community Foundations, Philanthropy	The community foundation of greater jackson is a nonprofit, community corporation created by and for the people of hinds, rankin and madison counties. The organization helps charitable donors establish permanent giving funds that reflect individual philanthropic interests while also making a long term, positive impact on the community. The organization connects people who give with needs that matter.					The foundation's mission is to provide philanthropic leadership by meeting the needs of the region's donors and grant seekers. It encourages donations for charitable, educational and scientific purposes.
GULF COAST WOMENS CENTER FOR NONVIOLENCE	http://www.gcwcfn.org	(228) 436-3809	EIN 64-0634613	PO Box 333	Biloxi	MS	39533	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing	The mission of the Gulf Coast Women's Center for Nonviolence is to support and serve victims of domestic violence and sexual assault, and family members of homicide victims; educate the community; and act to reduce incidences of violence.		Adult and child victims of domestic violence, sexual assault or family members of homicide victims living in the six southernmost counties of Mississippi.	3,000		Provided food, shelter, medication, transportation, and advocacy/counseling for victims of domestic violence and sexual assault as well as for their family members. Also provided community awareness programs, crisis lines, and help for victims to become financially independent. 2,813 individuals were served at the gulf coast women's center inc. In 2014. The center also conducted abuser intervention programs that were attended by 391 individuals during year 2014. The center received 15,389 calls on its crisis line during 2014. 5,830 individuals received educational presentations from the organization.
Church Of The Way Of Meridian Incorporated	http://		EIN 64-0734640	7387 State Boulevard Ext	Meridian	MS	39305	USA							
Seth Harris Childhood Cancer Foundation Inc	http://		EIN 27-2037719	Po Box 1286	Bay Springs	MS	39422	USA	Cancer						
National Society Of The Sons Of The American Revolution	http://		EIN 64-6028848	401 Walthall St	Greenwood	MS	38930	USA							
Mississippi Recreation & Park Association Inc	http://www.aboutmrpa.org		EIN 64-0741623	Po Box 16451	Hattiesburg	MS	39404	USA		Perserve and promote parks & recreation					Mrpa annually holds a convention for its memebers conventions include information and educational materials to keep its members informed on changes in the field  hershey program track and field events for youths  various activities relating to parks and recreation track and field events
Memorial Hospital At Gulfportfoundation Inc	http://	(228) 865-3051	EIN 20-4535203	Po Box 940	Gulfport	MS	39502	USA	Health	The foundation is organized and operated exclusively for charitable scientific and educational purposes including, but not limited to, the promotion of health within the service area of the memorial hospital at gulport and for the benefit of memorial hospital at gulfport.	We have assisted over 600 women with breast cancer diagnostics and imaging.  We have fitted helmets on thousands of small children through our Think First Program.  We have provided Mental & Behaviroal Health sessions to several families and children, for free, who may have been affected by Hurricane Katrina, Hurricane Isaac and BP Oil Spill.				Charitable, scientific, and educational purposes including, but not limited to, the promotion of health within the service area of the memorial hospital at gulfport and for the benefit of memorial hospital at gulfport.
National Council Of Negro Women Nc Lee County Sect	http://		EIN 91-1917335	112 Estes Ave	Plantersville	MS	38862	USA	Philanthropy, Voluntarism Promotion						
Wfca Radio Inc	http://www.wfcafm108.com	(601) 547-6482	EIN 64-0665916	40 Mecklin Ave	French Camp	MS	39745	USA		Full mission statement presented on page 1, part 1, line 1(continuation on schedule o)					Operation of an fm radio station with a non-sectarian religious format; broadcast area has a population of approximately 300,000.
Saint Phillips Episcopal Church Jackson Mississippi	http://		EIN 64-6023699	5400 Old Canton Rd	Jackson	MS	39211	USA							
Boys & Girls Clubs of the Mississippi Delta	http://www.bgcmsdelta.org	662-746-2611	EIN 45-0469376	P.O. Box 1617	Yazoo City	MS	39194	USA	Boys & Girls Clubs, Children & Youth	To enable all young people, especially those who need us most, to realize their full potential as productive, caring, and responsible citizens.		We serve all children ages 6-18 residing in the 8 county region our clubsites are located in.	2,300	Yazoo, Holmes, Tunica, Sunflower, LeFlore, Grenada, Tallahatchie, and Coahoma counties in the Mississippi Delta Region.	Character and Leadership Development Health & Life Skills Education & Career Development The Arts Sports, Fitness, and Recreation
East Mississippi Junior College Development Foundation	http://www.eastms.edu	(662) 476-5070	EIN 64-0654912	Po Box 158	Scooba	MS	39358	USA		The organization's purpose is to provide support to east mississippi community college and its students.					Many academic and athletic programs continue to be supported by the foundation. The foundation helps support the tuition guarantee program and also funds scholarships in addition to supporting athletic programs.
Greenbrook Elementary Pto	http://		EIN 64-0803760	730 Rasco Rd E	Southaven	MS	38671	USA	Education, Primary & Elementary Schools						
Alumni Association Of The University Of Mississippi	http://www.olemissalumni.com	(662) 915-7375	EIN 64-6024995	651 Grove Loop	University	MS	38677	USA	Alumni Associations, Education	To strengthen the university of mississippi through quality programs and services that enhance communications and build mutually beneficial relationships among our alumni, friends, faculty, staff, and students.					University of mississippi general support-departmental support, programs recognition, and awards.   university of mississippi support the inn at ole miss construction and alumni offices renovation.   activities, events, publication of alumni review, for the purpose of building a base of support through the alumni association to serve the students, alumni, and the university.
Project Hope Outreach	http://		EIN 33-1072167	1695 Robinzine Rd	Marks	MS	38646	USA	Community & Neighborhood Development, Economic Development						
Washington County Opportunities Inc	http://		EIN 64-0542172	Po Box 750	Greenville	MS	38702	USA		TO BREAK THE CYCLE OF FAILURE BY PREPARING YOUNG LOW-INCOME CHILDREN AND THEIR FAMILIES TO SUCCEED IN LIFE. WE STRIVE TO ENSURE THAT NO CHILD IS LEFT BEHIND AND THAT EVERY CHILD HAS A HEALTHY START, FAIR START, A SAFE START AND A MORAL START IN LIFE, WITH SUPPORT OF CARING PARENTS AND NURTURING COMMUNITIES.					
Psi Chi The National Honor Society In Psychology	http://www.psichi.org		EIN 52-1538364	207 Peabody Building	University	MS	38677	USA	Mental Health, Mental Health & Crisis Intervention	Psi Chi is the National Honor Society in Psychology, founded in 1929 for the purposes of encouraging, stimulating, and maintaining excellence in scholarship, and advancing the science of psychology. Membership is open to graduate and undergraduate men and women who are making the study of psychology one of their major interests, and who meet the minimum qualifications. Psi Chi is a member of the Association of College Honor Societies and is an affiliate of the American Psychological Association and the American Psychological Society.					
Spay Panamas Animals Yes USA	http://www.spaypanamasanimals.com		EIN 20-8764359	PO Box 256	Sherman	MS	38869	USA	Animal Protection & Welfare, Animals, Education, Educational Services, Veterinary Services	Spay Panama aims to stop the misery and unnecessary death of homeless animals by controlling the overpopulation of dogs and cats through an intensive sterilization program. This is achieved by education, and by offering affordable spay/neuter services to low-income guardians, rescuers and feeders.	We have sterilzed over 28,000 animals in Panama (June 2010)	Stray dogs and feral cats as well as pets from rescuers and low income guardians.	Thousands of dogs and cats	Panama	Operations are done at the clinic every Wednesday and Saturday, as well at blitzes (on site) to reach remote communities.
St Vincent De Paul Society	http://		EIN 64-0685836	220 Lemoyne Blvd	Biloxi	MS	39532	USA							
International Lutheran Laymens League	http://		EIN 23-7533180	PO Box 3576	Meridian	MS	39303	USA							
Aldersgate Personal Care Inc	http://www.mss.org	(662) 844-8977	EIN 64-0835284	Po Box 1567	Tupelo	MS	38802	USA	Human Services, Seniors, Supportive Housing for Older Adults	Aldersgate personal care, inc. Is dedicated to providing housing and personal care services to the elderly or disabled in the spirit of christian love.					Aldersgate is the housing choice for some of the most active older adults in the meridian, mississippi area. Dedicated to serving older adults in the spirit of christian love, the experienced staff makes aldersgate a home where residents can truly enjoy their retirement with some of the best neighbors in town. Aldersgate's apartments circle around an attractively landscaped gazebo and a lovely walking garden making it a place that anyone would love to call home. Opportunities for gardening, socializing and learning abound. Aldersgate is famous for that special feeling of family and the peace of mind that residents have knowing they can pursue their own lifestyle, free from the everyday concerns most homeowners face. The campus also hosts fifty-four personal care apartments, many with a lovely view of the woods, and offers a perfect blend of independence and assistance. Residents are encouraged to do as much as possible for themselves; however, the staff is always willing to help. Services include three meals a day, medication monitoring, daily housekeeping and assistance with bathing and grooming. At aldersgate, the bottom line is people! Elders are treated with the honor and respect they deserve. Recreational, educational and cultural programs are offered on a daily basis. The pastoral care program ensures that residents' emotional and spiritual needs are met while an emergency call system and scheduled transportation to a resident's doctor or shopping for groceries helps maintain physical wellness.   aldersgate offers cottage living with 2 or 3 bedrooms. The cottages are offered through a life use contract in which residents are allowed to live in the cottage at a reduced rate without having to worry about routine maintenance or extraordinary repair costs.
Armed Forces Museum Foundation	http://www.armedforcesmuseum.us		EIN 64-0764076	Building 850	Camp Shelby	MS	39407	USA	Arts & Culture, History Museums	Preserve and promote military history					Foundation helps fund the museums programs which are designed to educate visitors on mississippis military history the foundation also published an annual newsletter
Favre 4 Hope Inc	http://www.favre4hope.com	(228) 896-4441	EIN 64-0870371	2300 20th St	Gulfport	MS	39501	USA	Philanthropy, Public Foundations	To support charitable organizations whose focus is to provide support for disadvantaged children who reside in mississippi, wisconsin, and minnesota. The proceeds from the foundation's fundraisers will be distributed to charitable organizations in mississippi, wisconsin, and minnesota who meet this criteria. Additionally, the foundation provides support to non profits that provide assistance to breast cancer patients in mississippi, wisconsin, and minnesota.					The proceeds from contributions and special events are distributed to charitable organizations in mississippi, wisconsin, and minnesota to provide aid to disadvantaged children. Additionally, the foundation provides support to non profits that provide assistance to breast cancer patients in mississippi, wisconsin, and minnesota.
New Zion Utilities Inc	http://		EIN 64-0646765	Po Box 816	Wiggins	MS	39577	USA		To provide water to rural residents Water is provided to some 690 rural residents					
Phi Theta Kappa Society	http://		EIN 58-2133156	PO Drawer 13729	Jackson	MS	39236	USA							
Winona Community Improvement Club	http://		EIN 64-0641616	Po Box 385	Winona	MS	38967	USA		Community club					A non-profit community club who operates a center for children and infants served approximately 30 children in 2009 also served a social club to those in needburned out etc
Yazoo City Church Of Christ	http://		EIN 62-0788544	1230 E Broadway St	Yazoo City	MS	39194	USA							
Holmes Assembly Of God	http://		EIN 64-0668688	1487 Midway Rd	Morton	MS	39117	USA							
Phi Theta Kappa Fraternity	http://		EIN 58-1580340	Po Box 13729	Jackson	MS	39236	USA							
Boy Scouts Of America	http://www.pineburrbsa.org	(601) 582-2326	EIN 64-0303072	1318 Hardy St	Hattiesburg	MS	39401	USA		To foster the character development, citizenship training, and personal fitness of young people and in other ways, to prepare them to make ethical choices over their lifetime by instilling values based on those found in the scout oath and law.					To assist sponsoring organizations and scouting units through promotion, supervising and administering a superior educational program with emphasis on outdoor activities.
Lawrence County Business & Professional Votech Scholarship	http://		EIN 64-0828996	PO Box 578	Montecello	MS	39654	USA							
Soil And Water Conservation Society	http://		EIN 64-0657780	2148 Riverside Dr	Jackson	MS	39202	USA							
Mississippi Arts Commission	http://		EIN 64-0500688	501 N West St Ste 701	Jackson	MS	39201	USA	Arts & Culture						
4-H Club Foundation Of Mississippi Inc	http://	(662) 325-3352	EIN 64-6023591	4814 Highway 18	Brandon	MS	39042	USA		Provide support for the educational 4-h programs and services of the mississippi cooperative extension service.					Provide recognition of 4-h competition winners and outstanding leaders.
Quail Unlimited Inc	http://		EIN 58-2260788	PO Box 1143	Starkville	MS	39760	USA							
Grace Church Of Cleveland	http://		EIN 64-0656364	Po Box 665	Cleveland	MS	38732	USA							
The Baddour Center	http://www.baddour.org	1.888.4BADDOUR	EIN 64-0578661	3297 Hwy 51 South PO Box 97	Senatobia	MS	38668	USA	Christianity, Developmentally Disabled Centers, Disabilities, Group Homes, Human Services, Religion, Residential Care & Adult Day Programs	The Baddour Center is dedicated to providing a model residential community for adults with mild or moderate intellectual disabilities in an environment that promotes maximum growth mentally, spiritually, physically, socially, emotionally and vocationally.					Residential services: 1. Residential services is responsible for ensuring that quality programs, services and opportunities are offered to individuals with intellectual disabilites for the purpose of promoting maximum independence in the least restrictive environment possible. The staff works closely with the residents and their families as well as the other program divisions to ensure the most appropriate supports and services are in place to assist residents in maintaining a well balanced and healthy lifestyle. 2. The center is committed to supporting the rights of individuals with intellectual disabilities and empowers residents to make decisions and choices which will lead to personal satisfaction and quality of life. 3. The baddour center's residential community consists of 14 group homes and 4 apartment units. Regardless of the living arrangement, many teaching opportunities are available to assist residents in achieving independent living skills. 4. The health and physical well-being of each resident is assessed and maintained through the provision of services in an on-site health clinic. 5. Case management is provided for all residents and is the process used to track individual resident progress across all program areas. 6. A person-centered approach to planning with each resident is utilized to ensure individual goals and dreams for the future are identified and addressed. 7. The education and research division is designed to improve the lives of adults with intellectual disabilities by advancing the knowledge and understanding of their specific characteristics and needs. 8. Education and research programs include individual and group counseling to assist identified residents with personal growth and educational classess and individualized programming offered to enhance the social and behavioural skills of residents. Further, continuing education opportunities were provided to staff memebers to enhance job specific skills as it relates to serving residents and university student practitum experiences were offered to encourage emerging professional to specialize in working with our population.   vocational services 1. The vocational services division provides residents and day clients work opportunities in hand-packing, display assembly, custom fulfillment, greenhouse/nursery work, grounds maintenance and garden center retail/customer services. Through these jobs, the residents gain both skills and condfidence and earn a paycheck. 2. Each resident receives the individualized resources and training necessary to learn new job skills, develop job keeping skills, meet challenges and be productive. 3. The vocational division offers horticultural therapy to residents who wish to participate. In this program, gardening serves as a medium through which residents learn life skills such as nurturing, natural consequences and team work. The program is provided through alternative vocational services (avs). 4. The vocational division offers both the newest and youngest residents job training through the shape program. Shape is provided through avs in a therapeutic environment that focuses primarily on development of work skills and behaviors. 5. Reach is another avs program designed for seniors who are neither ready nor willing to cease employment. Reach focues on skill maintenance in a slower paced environment. 6. Vocare provides skills assessment, career interest inventories and job exploration to residnets already actively engaged in the work program. Vocare strategies are person-centered and include specialized testing, situational assessments, job try outs, on-the-job training, work adjustment sessions and one-on-one career counseling. 7. The vocational division works closely with the center's other divisions to ensure residents' work experiences balance with other center offerings.   community life 1. The community life division plays a key role in residents' lives and is made of five major departments. Since the baddour center was founded on christian principles and continues to be affiliated with the united methodist church, a part-time chaplain is employed to implement and coordinated opportunities for worship and study. Residents participate in spiritual growth programs, chapel and other activities in the spiritual growth department. A weekly prayer list is also published. 2. The physical fitness department creates a personal exercise program for each resident, including cardiovascular and strength-building exercises. This department also offers intramural and special olympics. 3. The recreation department provides residents opportunities to participate in a variety of on- and off-campus leisure activities. The goals of this program are to help the residents develop appropriate social skills and to provide activities that are fun and entertaining. 4. The performing and createive arts (pca) department offers classes in art, music, mime/lyrical dance (hearts in motion - him), pupperty, drama, literature, voice and a variety of other arts and crafts venues. 5. Last but certainly not least, the miracles, the baddour center's nationally recognized resident choir and the miracles encore, a small group ensemble, makes up the final area of community life. Their ministry is to glorify god, demonstrate the abilities of persons with intellectual disabilities and tell the story of the baddour center. Residents auditiion to be one of the 25 to 28 members who attend mandatory practices weekly.
Mission at the Cross	http://www.missionatthecross.com	601-342-2678	EIN 20-8368510	324 S Magnolia St	Laurel	MS	39440	USA	Emergency Assistance	Mission At The Cross is a working ministry that relies on volunteers, donations and fundraising to provide housing, meals and clothing free of charge to the men who grace our doors. Our purpose is to provide a safe, nourishing environment to men who have become homeless as a result of job loss, divorce, death of a spouse or substance abuse, among other things.	Over 700 men have called Mission At The Cross "home" since December 2008.	Homeless men with drug and alcohol addiction.	Over 100 men and their families are helped annually.	Laurel, Mississippi	Six month faith based program which includes providing food and shelter, Biblical counseling and vocational training through Hellfighters Motorcycle Shop next door.
Friends Of The Grenada County Hospital Committee Charitable Tr	http://		EIN 64-0654276	960 Avent Dr	Grenada	MS	38901	USA							
World Impact Network	http://	(601) 937-2413	EIN 64-0945215	Po Box 961	Flora	MS	39071	USA	Christianity, Religion	Provide services for the less fortunate					Globe missions  dana herring (cameroon missions)  pastor ricky vargas
New Horizons Ministries	http://		EIN 64-0758051	10501 Highway 63	Moss Point	MS	39562	USA							
Hope Thru Truth Ministries	http://		EIN 64-0869196	102 Hickory Ln	Clinton	MS	39056	USA	Protestant, Religion						
American Family Association Inc	http://www.afa.net	(662) 844-5036	EIN 64-0607275	Po Dwr 2440	Tupelo	MS	38803	USA	Arts & Culture, Civil Rights, Radio, Religion, Religious Radio	To promote the biblical ethic of decency in american society					Building and maintenance of a listener supported nationwide christian radio network providing programming 24 hours a day, seven days a week. Afr offers a program mix of inspirational and traditional christian music and preaching/teaching/talking.   afa continues efforts to end television's exploitation of sex, violence, profanity, and anti-christian bigotry. Methods used include boycotts, action alerts and emails to interested parties, and online petitions.   the afa journal is one of the most widely read monthly publications of its kind with a circulation of 175,000. It contains information on current issues and suggestions including contact information for public policy makers or corporate entities involved. American family news provides news from around the world from a christian viewpoint. Afa news provides audio news reports for use by the american family radio network and print articles for distribution through onenewsnow. Com online.   afa's internet operations assist with notifying interested parties and supporters regarding current events of interest. Suggested possible courses of action are offered through action alerts and websites including afa. Net, afr. Net, onemillionmoms. Com, onemilliondads. Com and onemillionyouth. Com. The american family association foundation assists supporters with managing investments on a long term basis.
Phi Theta Kappa Fratetnity	http://		EIN 23-7009368	Po Box 13729	Jackson	MS	39236	USA							
Children's World Learning Center	http://		EIN 64-0836496	PO Box 325	Natchez	MS	39121	USA	Education, Preschools						
Biloxi Tricentennial Commission Inc	http://		EIN 61-1534776	PO Box 1699	Biloxi	MS	39533	USA	Arts & Culture, Commemorative Events						
College Hill Presbyterian Church	http://		EIN 64-0511380	339 County Road 102	Oxford	MS	38655	USA							
Brain Injury Association Of Mississippi	http://www.msbia.org	(601) 981-1021	EIN 57-0885672	Po Box 55912	Jackson	MS	39296	USA	Brain Disorders Research, Counseling, Health, Health Care, Mental Health	Improving the quality of life for survivors of traumatic brain and spinal cord injuries and their families and supporting programs designed to prevent brain injuries.					We provide education, events, and literature as well as meeting with the injured and their families that are designed to improve the quality of life for survivors of traumatic brain and spinal cord injuries and their families and supporting programs designed to prevent brain injuries.   provide free bicycle safety helemets.
North Mississippi Medical Center Inc	http://www.nmhs.net/	(662) 377-3977	EIN 64-0662976	830 S Gloster St	Tupelo	MS	38801	USA	General Hospitals, Health	North mississippi medical center (nmmc) is a 650-bed regional referral center in tupelo, ms. Nmmc serves more than 700,000 people in 24 counties in north mississippi, northwest alabama and portions of tennessee. Nmmc is the largest hospital that is part of the north mississippi health services (nmhs) organization. The mission of nmhs is to continuously improve the health of the people of our region. Nmmc works to achieve this corporate mission to improve the health of the people of this region by providing conveniently accessible, cost-effective health care of the highest quality.					North mississippi medical center (nmmc) serves more than 700,000 people in 24 counties in north mississippi, northwest alabama and portions of tennessee. In fiscal year 2014, there were 23,788 inpatient admissions, 78,535 emergency department visits, and 279,051 outpatient visits. Nmmc uses press ganey, the largest patient satisfaction survey company in the nation, that works with more than 7,000 healthcare facilities. Randomly selected patients are asked about their experience with nmhs inpatient, outpatient, er, home health and long term care services. Area residents have access to a medical staff representing more than 40 medical specialties, as well as centers of excellence in cancer treatment and research, neurology, neurosurgery, cardiac surgery, cardiology, pulmonology, rehabilitation, chemical dependency and neonatal programs. In addition, the nmmc home health agency serves patients in 17 counties in north mississippi and offers many complex and extremely high-tech procedures that can be performed in the home setting. Nmmc is designated as a level ii trauma center by the mississippi state department of health. To receive this designation, facilities must offer a full range of trauma capabilities, including an emergency department, a full service surgical suite, intensive care unit and diagnostic imaging, as well as make a commitment to consistently meet national guidelines or standards in caring for trauma patients. In 2006, nmmc-tupelo received the malcolm baldrige national quality award for innovative practices, a commitment to excellence and outstanding results. This award is a symbol of world-class performance and is the nation's highest presidential honor for organizational performance excellence. Nmmc is a participant in quest (quality, efficiency, safety, with transparency), a national initiative sponsored by fellow 2006 baldrige recipient premier. Nmmc benchmarks its quality measures against the very best hospitals and health systems in the united states. This collaborative effort enables nmmc's physicians, nurses and analysts to learn from those with the best results in patient satisfaction, cost of care and appropriateness of care. Quest is one way that nmmc is continually working to improve patient safety and quality while safely reducing health care costs.   one of the primary ways north mississippi medical center (nmmc) serves the community is by providing care to various populations for which it receives no compensation or receives compensation at rates significantly less than established rates. The board of directors of nmmc has established a policy under which nmmc provides care, without charge, to needy members of its community. The charity care policy states that nmmc will provide necessary hospital services to patients free of charge with household income levels based on the federal poverty guidelines adjusted based on the median income for mississippi compared to the median income nationally. The mississippi adjusted poverty guidelines is approximately 77% of the federal poverty rate. The policy further provides patients with household income levels above the mississippi adjusted poverty guidelines will be liable for no more than the amount that their household income exceeds the applicable federal poverty guidelines. The policy applies to individuals who reside in nmmc's 24-county service area, as defined by the policy. Patients from outside the service area may also be granted charity care based on the judgment of nmmc management depending on their individual circumstances. The policy also requires the patient to cooperate fully with nmmc's request for information with which to verify the patient's eligibility. Following that policy, nmmc maintains records to identify and monitor the level of charity care it provides. These records include the amount of charges foregone for services and supplies furnished under its charity care policy. Charges foregone, based on established rates, totaled approximately $72,075,134 in fiscal year 2014. Based on the gross charges provided to charity patients compared to total hospital gross charges, 4. 2% of all services in fiscal year 2014 were provided on a charity basis. The net cost of charity care provided by nmmc was approximately $21,923,856 in fiscal year 2014. The total cost estimate is based on the ratio of costs to charges for nmmc. All of the foregone charges mentioned above are netted against patient service revenue to arrive at net patient service revenue as reflected as program service revenue on part viii of form 990 in order to be consistent with financial statement reporting and are not reported as functional expenses on the tax return.   north mississippi medical center employs registered nurses and certified health educators that provide services to schools in the service area at no cost to the school systems. These nurses and educators provide basic healthcare and instructional services to the students in the schools they serve. The net cost of providing these services was approximately $971,155 in fiscal year 2014. Nmmc also employs certified athletic trainers who provide services to high schools in the service area at no cost. The trainers work with the sports teams at these schools on a daily basis during practice and training, as well as at in-season competitions. The cost of providing these services was approximately $577,675 in fiscal year 2014.
Diabetes Foundation of Mississippi, Inc.	http://www.msdiabetes.org	601-957-7878	EIN 23-7262987	800 Avery Blvd. Ste 100	Ridgeland	MS	39157	USA	Health, Public Health, Specifically Named Diseases	Our mission is simple-  we save lives every day! The Diabetes Foundation of Mississippi (DFM) is the state's premier nonprofit health organization working to prevent diabetes and associated complications as well as work to improve the lives of every child, adult, and every family touched by type 1 or type 2 diabetes. We accomplish this through education, support, advocacy, medical assistance and research.		every child, every adult and every family touched by diabetes!	We visited over 100 children, newly diagnosed in the UMMC Batson Hospital and brought them our We Care pack, we assisted over 390 patients with emergency medicine, trained 300 school nurses and much more!	throughout the state of Mississippi	Research, Education, Advocacy, Children's Programs, Helping Hands (REACH)  We operate Camp Kandu, a camp for children and their families, to become more educated about managing diabetes while the children ages 3-12 make new friends and learn about diabetes;  We help the uninsured with lifesaving diabetes medicines; we conduct CME programs for physicians, nurses, dietitians, pharmacists and other health professionals; we hold a Super Conference for patients with Type 1 and Type 2 diabetes and bring in nationally renowned speakers to provide the latest in diabetes management and much, much more!
East Mississippi Animal Rescue Inc	http://	(601) 553-3060	EIN 64-0729604	2440 N Hills St Ste 105 # 107	Meridian	MS	39305	USA	Animal Protection & Welfare, Animals						
French Camp Academy	http://www.frenchcamp.org	662-547-6482	EIN 64-0321520	One Fine Place	French Camp	MS	39745	USA	Children & Youth, Children & Youth Services, Christianity, Education, Religion	French Camp Academy, a Christ-centered home and school, exists to serve young people and families for the glory of God.    On a beautiful 900-acre campus, French Camp Academy provides a stable home environment where children can know they are loved and accepted. FCAs educational program is fully accredited for grades 9-12, and has a non-sectarian Christian emphasis.   Young people of all ages come to French Camp Academy to live and learn in a safe environment.  Students have opportunities to participate in French Camp's observatory, equine program, radio station, athletics, choral activities, and a variety of other programs that help shape their view of the world.  For more information about French Camp Academy, please view our website at www.frenchcamp.org.		Young people from broken homes in the Southeast between 6-17 years old	250 students per year	Southeast	Boarding and education of students, averaging 221 students served per year.   provided financial assistance to 206 qualifying students towards tuition and fees.
Main Street Greenwood Incorporated	http://mainstgwd.com	(662) 453-7625	EIN 64-0859763	Po Box 8236	Greenwood	MS	38935	USA	Community & Neighborhood Development, Economic Development						Promoted greenwood ms area through advertising, beautification projects, street signs, conducted seminars for the benefit of the citizens of and visitors.   special events promoting and celebrating downtown greenwood
Wilkinson County Industrial Development Authority	http://	(601) 888-4381	EIN 72-1341516	Po Box 516	Woodville	MS	39669	USA	Correctional Facilities, Crime & Law	To promote industrial development in wilkinson county, ms.					To promote industrial development in wilkinson county, ms by whatever means necessary, including but not limited to, the development of an industrial park.
Westminster Development Foundation	http://		EIN 64-0763764	5003 Lawson Ave	Gulfport	MS	39507	USA							
Okeefe Educational Media	http://		EIN 36-4488806	700 Pass Rd	Gulfport	MS	39501	USA	Arts & Culture, Film & Video	PUBLIC EDUCATION					
Fisher Ferry Volunteer Fire Department	http://		EIN 64-0701568	Po Box 150	Vicksburg	MS	39181	USA							
Tupelo Service Finance Inc	http://	(662) 377-3977	EIN 64-0508308	830 S Gloster St	Tupelo	MS	38801	USA	Financial Institutions	Tupelo service finance, inc. Provides a finance and collection service to non-profit or charitable institutions.					Patient account collection
Bibles For Communist Lands Inc	http://		EIN 64-0691872	928 Briarfield Rd	Jackson	MS	39211	USA							
Cedarhill Animal Sanctuary Inc	http://www.cedarhillanimalsanctuary.org		EIN 64-0794082	144 Sanctuary Loop	Caledonia	MS	39740	USA	Animal Protection & Welfare, Animals, Wildlife Preservation & Protection, Wildlife Sanctuaries	Rescue & care for abused animals.					The organization cared for approximately 19 exotic cats, 273 domestic cats, 15 dogs, 7 pigs, 8 horses, 5 birds, and 3 rabbits that were rescued from abusive situations. Also working on model legislation.
The Gift Of Life Counseling Center	http://		EIN 90-0372394	Po Box 578	Byhalia	MS	38611	USA	Family Services						
National Society Colonial Dames Xvii Century	http://		EIN 64-0619908	3084 Tom Collins Rd	Utica	MS	39175	USA							
East Mississippi Childrens Shelter	http://		EIN 64-0877367	PO Box 26	Meridian	MS	39302	USA	Human Services, Residential Care & Adult Day Programs						
North Mississippi Emmaus Community Inc	http://		EIN 64-0780456	207 S Wells St	Kosciusko	MS	39090	USA	Christianity, Religion	Training christian leaders					Approximately 600 men and women participate in weekend retreats to train and re-enforce christian values. Costs are facilities, food and materials.
Distributive Education Clubs Of America	http://		EIN 64-6028211	Po Box 771	Jackson	MS	39205	USA							
