name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
South American Mission Inc	http://		EIN 59-0662279	1021 Maxwell Mill Rd Ste B	Fort Mill	SC	29708	USA							
Goodwill Industries Of Lower S C	http://www.palmettogoodwill.org	(843) 566-0072	EIN 57-0632511	2150 Eagle Drive Bldg 100	North Charleston	SC	29406	USA	Centers to Support the Independence of Specific Populations, Goodwill Industries, Human Service Organizations, Job Training	Gwilsc's mission is to help people achieve their full potential through the dignity and power of work. In 2014, gwilsc provided job training & employment services to 57,981 veterans and individuals with disabilities as well as other barriers to employment and placed 1,596 individuals into new jobs in the community. The ability to provide these programs and services is a direct result of the revenues generated through the sale of donations in retail stores. Over 90% of revenues generated go back into services for people. Gwilsc operates programs designed to help people train for and find jobs that will lead to economic independence. Gwilsc provides job opportunities at thirty retail store locations, 15 government and commercial contract sites, and in outside employment with other companies through good people staffing. In addition, gwilsc serves the community through various programs to help homeless veterans, youth, seniors and supportive employment(for disabled).					Goodwill's donated goods program provides job training and employment opportunities for people with disabilities and other barriers to employment. The sale of donated clothing and household items generate mission revenue for job training and employment services. To this end, goodwill helps people earn a living, improve their lives and strengthen their families and communities.   goodwill's workforce development division offers job training and employment services through training programs, job link centers, and special community programs. Goodwill provides career counseling, vocational assessments, job readiness and soft skill training. In addition, supportive employment, case management and coordination of community services, job placement, and follow up services are provided:a. Goodwill's veteran services, a program designed to help homeless veterans reintegrate back into the workforce. Goodwill veteran services serves homeless veterans facing a multitude of barriers to employment. Participant needs most often include the entire continuum of care services:immediate access to emergency shelter, food, clothing, personal hygiene facilities, medical and dental care, mental health assessments and services, transitional housing, transportation assistance, personal development counseling, legal aid, and employment readiness and placement services. In addition to job training and employment services, gwilsc provides either in-house supportive services and/or outside referral source information to operation independence participants. B. Food service training is provided through goodwill operated service contracts where people with disabilities and other barriers to employment learn all aspects of culinary skills. Participants learn food safety, cooking and baking, serving line, dining room and front end sanitation, backroom operations including the industrial pot/pan scullery and dish room activities. Each participant is assigned to an employment specialist who develops an individualized service plan with a goal of upward mobility within goodwill food service operations or with other culinary community employers. In 2014, there were 143 participants in this program. C. Goodwill operates 2 annual community outreach programs: the golden angel tree program is designed to reach out to area seniors who are disabled or economically dependent on government programs. Many of the seniors who receive services through this program live alone, in local nursing homes or residential care facilities. Goodwill depends on the kindness of community donations and monetary contributions for this program. In 2014, goodwill provided gifts of food, winter outerwear, blankets, towels and toiletries to 1,281 disadvantaged seniors throughout beaufort, berkeley, charleston, colleton, dorchester, florence, horry, orangeburg and sumter counties. The second community outreach program, goodwill's voucher program, was established to provide immediate assistance to members of the community whose lives have been negatively impacted by homelessness, unemployment, or displacement due to fires, floods or other natural disasters. Clothing vouchers are also available and offered to goodwill program participants who have graduated and are in need of proper attire for job interviews or those recently employed and in need of work uniforms. In 2014, goodwill's investment to the community through this program was a total of 7,528 clothing vouchers. D. In support of veterans, goodwill partners with the ralph h. Johnson va medical center in a 1-day "stand down" event where participants are provided with warm meals, medical and dental screenings, haircuts, clothing vouchers and employment assistance. Local agencies are also on hand to provide information on services for veterans. In 2014, goodwill provided new undergarments, clothing vouchers and employment services to 1,400 people during this event. Goodwill depends on the generosity of the community to help provide new undergarments and holds an annual motorcycle charity ride in support of veterans who attend the stand down. In 2014, more than 366 motorcycle riders participated in the "undy 500" resulting in 1,274 donations of undergarments for the stand down.   goodwill's commercial services division provides work opportunities for people with disabilities and disadvantages through the ability one program. Government entities and local businesses rely on goodwill to provide contract services for food service, janitorial, commissary shelf stocking, switchboard, and mailroom services.
South Carolina Foothills Search Andrescue Inc	http://www.foothillssar.org		EIN 20-5854419	Po Box 977	Simpsonville	SC	29681	USA	Disaster Aid, Search & Rescue Squads	To train search and rescue dogs					Training of canine search and rescue teams
Gantt Street Baptist Church	http://		EIN 57-0774756	2121 Gantt St	Cayce	SC	29033	USA							
Lowcountry House Rabbit Society	http://		EIN 42-1730210	246 Columbia Dr	Ladson	SC	29456	USA	Animal Protection & Welfare, Animals						
Toastmasters International, Inc.	http://www.toastmasters.org		EIN 57-6030071	5139 Conway St	N Charleston	SC	29405	USA	Community Service Clubs	The mission of a Toastmasters Club is to provide a mutually supportive and positive learning environment in which every member has the opportunity to develop communication and leadership skills, which in turn foster self-confidence and personal growth.					
Hope Haven Of The Lowcountry Inc	http://www.hopehavenlc.org	(843) 524-2256	EIN 57-1063332	Po Box 2502	Beaufort	SC	29901	USA	Child Abuse Prevention, Christianity, Crime & Law, Domestic Violence, Mental Health, Religion, Sexual Abuse Prevention, Sexual Assault Services	To provide comprehensive services for victims of sexual abuse, assault, rape, and incest. The organization also provides support for victims and their families.					To provide comprehensive services to child victims of abuse and adult victims of sexual assault, rape, and incest. The organization also provides treatment, information, referral, guidance and support to victims and their families.
Nuevos Caminos	http://		EIN 26-4248048	133 Venice St	Summerville	SC	29483	USA	Centers to Support the Independence of Specific Populations						
CONNIE MAXWELL CHILDRENS HOME	http://www.conniemaxwell.com	(864) 942-1400	EIN 57-0324927	PO Box 1178	Greenwood	SC	29648	USA	Domestic Violence, Family Violence Shelters, Group Homes, Homeless & Housing, Protestant, Religion	We help heal the hurt for boys and girls in need.					We operate statewide in South Carolina with the main headquarters and largest campus in Greenwood.  There are 5 other satellite locations throughout the state.
Society For The Prevention Of Cruelty To Animals & Humane	http://		EIN 57-0748090	1140 S Guignard Dr	Sumter	SC	29150	USA							
Warrior Thunder Foundation	http://www.warriorthunderfoundation.org	5082449950	EIN 45-1882669	305 N Woodlake Dr	Columbia	SC	29229	USA		The Warrior Thunder Foundation is organized exclusively to raise public awareness and charitable donations for the needs of veterans, particularly injured service men and women and their families.	Since 2010, the WTFI has contributed nearly $225,000 in cash, donations and services to injured service men and women, disabled Veterans and their Families	Veterans	hundreds of Veterans	New England	our Financial Assistance Program, our Scholarship Fund and Veterans Programs
Soar Academy	http://		EIN 34-2048522	PO Box 3118	Spartanburg	SC	29304	USA	Education, Special Education						
Sistercare Inc	http://sistercare.com	(803) 926-0505	EIN 57-0722427	Po Box 1029	Columbia	SC	29202	USA		Shelter for abused women					Emergency shelter, counseling, and referral services for abused women and their children
National Council Of Negro Women Inc	http://		EIN 57-6028944	Po Box 245	Florence	SC	29503	USA							
Phoenix Rising Border Collie Rescue Of South Carolina	http://		EIN 13-4202754	5760 Oak Hart Rd	Wadmalaw Is	SC	29487	USA	Animal Protection & Welfare, Animals						
Charleston Waterkeeper	http://charlestonwaterkeeper.org	(843) 608-9287	EIN 26-4178586	Po Box 29	Charleston	SC	29402	USA	Environment, Water, Water Resources, Wetlands Conservation & Management	Charleston waterkeeper's sole focus is protecting the ashley/cooper river basin. Each of our programs is designed to provide us with the data and documentation necessary to identify the issues impacting our right to swimmable, drinkable, fishable water.					The ashley/cooper river basin. Our programs monitor local waterways, investigate pollution incidents, and support scientific and other research activity. We actively engage with members of the public to educate communities about water pollution issues and the public's right to clean water.
All 4 Paws	http://www.all4pawssc.org	(843) 237-7297	EIN 45-3676896	708 Petigru Dr	Pawleys Isl	SC	29585	USA	Animal Protection & Welfare, Animals	All 4 paws is a dog and cat rescue organization that addresses the physical and emotional needs of abandoned animals through an evolving holistic approach. As a compassionate no-kill rescue organization, we strive to save and place as many homeless, abandoned, and abused animals as possible while being a responsible community resource.					Rescue animals from high kill shelters, provide vetting and recovery, and place them into appropriate homes. We also assist the community with food for their animals and help with prevention of unwanted pets.
Cherry Hill Seminary	http://www.cherryhillseminary.org		EIN 20-4542690	Po Box 212804	Columbia	SC	29221	USA	Education, Graduate & Professional Schools, Interfaith Coalitions, Religion, Religion-Related	Education for the ministry, activities income tuition for classes and charitable contributions					Education for the ministry. Activities income tuition for classes and charitable contributions
African-American Historical Foundation Of Lauren Sc	http://		EIN 57-1002035	PO Box 1471	Laurens	SC	29360	USA	Arts & Culture, Historical Organizations						
Society For Preservation & Encrgmnt Of Barbershop Quartet Singing Amer	http://		EIN 57-6027144	19 Outlook Ledge	Landrum	SC	29356	USA							
Open Door Ministries Of Mount Pleasant	http://		EIN 57-0844501	1431 Old Highway 52	Moncks Corner	SC	29461	USA	Christianity, Religion	Community outreach by assisting needy families with living expenses and maintaining the temple of praise church					Community outreach by assisting needy families with living expenses  maintaining the temple of praise church
Roger S Strange Memorial Endowment For Christian Education	http://		EIN 57-0984804	406 Brushy Creek Rd	Taylors	SC	29687	USA	Philanthropy, Private Independent Foundations	Christian education					Educational materials for church school scholarships
FAITH HOME INC	http://www.faithhomegwd.net		EIN 57-6034112	PO Box 39 144 Faith Home Rd.	Greenwood	SC	29648	USA	Mental Health, Substance Abuse Dependency, Prevention & Treatment	AlCOHOL & DRUG REHABILITATION CENTER		Alcohol & Drug Addiction	520	Greenwood SC	Christian Alcohol & Drug Rehabilitation
Alpha Pi Chi National Sorority Inc	http://		EIN 57-0986591	604 W Mciver Rd	Darlington	SC	29532	USA							
Charleston Area Therapeutic Riding Inc	http://catrfarms.org		EIN 57-0937061	PO Box 146	Johns Island	SC	29457	USA	Animal-Related, Animals, Equestrian, Health, Health Care, Patient & Family Support, Sports	Therapy for Disabled Children and Adults					Therapy using horses for disabled children and adults. Regular program operates five days per week for public school special education classes and private students.
United Way Association of South Carolina Inc	http://www.liveunitedsc.org	(803) 929-1000	EIN 57-0515275	400 Arbor Lake Drive Suite B-500	Columbia	SC	29223	USA	Federated Giving Programs, Philanthropy	The United Way Association of South Carolina is the common voice of the 29 independent, locally-governed United Ways in the Palmetto State working together to create long-lasting opportunities for everyone to have a good life: a quality education that leads to a stable job, enough income to support a family through retirement, and good health.					United way of sc has partnered with south carolina department of social services to restructure and enhance the operations of the sc child care resource & referral network (sc-ccr&rn). The sc-ccr&rn shall encourage and undertake efforts to promote quality child care policy, funding, and service coordination. The network shall serve as an advocate for ccr&r services, provide training to ccr&r agencies, and facilitate collection of data relevant to the provision of the ccr&r services. In december 2007, by executive order of governor mark sanford, the united way association of south carolina was appointed as the governing authority of the south carolina commission on national and community service. The commission is south carolina's lead agency on volunteerism and national service. The goal of the commission is to strengthen the state through the power of volunteers who help their communities meet the most critical needs.   americorps - the united way association is the governing authority for the south carolina commission on national and community service, which is the state's leading agency for national service programs and volunteerism. Our goals is to strengthen our state through the power of volunteers who help their communities meet the most critical needs. We provided grants to local communities, focusing on increasing high school graduation, financial stability for working families, access to health care, and improving nonprofit capacity. More than 450 americorps members gave more than 150,000 hours to improve their communities during the year.   sc 2-1-1. The association is the technological and data hub for south carolina's 2-1-1 information and referral service and operates the state's three call centers. The sc 2-1-1 network is a free service which provides links between community services and the people who need them. Sc 2-1-1 is a vital part of the south carolina's emergency information system, helping to link volunteers and donors to the communities following disasters. The association has expanded its work through sc 2-1-1 to reduce food insecurity and increase access to healthcare through innovative and groundbreaking partnerships with the south carolina department of social services, the south carolina department of health and human services, and the south carolina department of health and environmental control.   memeber service includes strategic planning, board governance and development training, best practice training for staff and volunteers, training in marketing, resource development and advocacy and hands-on technical assistance with key staff and volunteers. The south carolina state employee campaign is where all state government employees in south carolina make united way contributions through payroll deductions.
Birthright Of Greenville Inc	http://	(864) 281-7677	EIN 57-0718210	110 E Butler Rd Ste F	Mauldin	SC	29662	USA		Agency provides crisis pregnancy counseling and abortion alternative counseling to women in the upstate of south carolina.					Agency provides crisis pregnancy counseling and abortion alternative counseling to women in the upstate of south carolina.
Piedmont Peace Resource Center, Inc.	http://		EIN 57-0797652	16 Alpine Way	Greenville	SC	29609	USA							
Palmetto Equine Awareness & Rescue League	http://www.pearlsc.org	864-287-9939	EIN 20-3775679	3620 Centerville Rd.	Anderson	SC	29625	USA		It is our mission to educate equine owners and to support the efforts of South Carolina's Law Enforcement agencies, Animal Control departments and Humane Society Chapters to provide fair treatment and care for equines.  We are dedicated to taking some of the burden off our overly taxed law enforcement and animal control by offering to oversee the case management of reported neglect including, but not limited to, working with animal owners suspected of neglect to ensure they understand equine care needs from feed to health care. It is not the goal of P.E.A.R.L.  to seize and litigate, but instead to work with law enforcement, animal control, and humane societies as well as with owners in need of assistance.  P.E.A.R.L. has educational programs we present to law enforcement, animal control and Humane Society chapters, informative seminars as well as fund raising ideas we are looking forward to presenting to South Carolina's Upstate equine enthusiasts.	Our group has rehabilitated over 60 horses, we have educated owners, the public, and created a Large Animal Cruelty Investigations Class for law enforcement and Animal Control Officers.				Emergency Feed Program Large Animal Cruelty Investigation Class
Slater Marietta Health And Human Services Inc	http://		EIN 57-0823752	Po Box 246	Slater	SC	29683	USA							
Wando High School Band Boosters	http://		EIN 57-1034207	Po Box 927	Mt Pleasant	SC	29465	USA	Education						
Saint Frances Animal Center	http://www.sfanimals.org	(843) 546-0780	EIN 57-0785170	125 N Ridge St	Georgetown	SC	29440	USA	Animal Protection & Welfare, Animals	THE MISSION OF SAINT FRANCES ANIMAL CENTER IS TO PROVIDE A SAFE AND NURTURING ENVIRONMENT FOR ABANDONED AND MISTREATED DOGS AND CATS UNTIL THEY CAN BE PLACED IN LOVING HOMES. RAISING AWARENESS THROUGH PUBLIC EDUCATION, COMMUNITY OUTREACH AND A WELLNESS CLINIC, WE SEEK TO PROMOTE RESPECT FOR THE LIVES OF CATS AND DOGS BY BREAKING THE CYCLE OF ABUSE, NEGLECT AND PET OVERPOPULATION IN OUR COMMUNITY.		abused, neglected and abandoned animals	over 3,000 cats and dogs in Georgetown SC	Georgetown, SC	Spay and Neuter Clinics, Free Vaccination Clinics, Feed those in Need Food bank, Low Cost Grooming Services in addition to being a privately ran animal shelter.
Berkeley County Kids Who Care Inc	http://www.bckwc.org		EIN 57-0950729	PO Box 491	Goose Creek	SC	29445	USA	Education, Environment, Natural Resources Conservation & Protection, Primary & Elementary Schools	To raise environmental ethic in Berkeley County by administering an environmental project competition in our schools and working as a resource to upgrade environmental science teaching.	In the twenty years since it was founded, KWC has served over 55,000 children, and has awarded over $75,000 in grants to the winning schools to buy equipment and supplies for the enhancement of environmental teaching.  Some examples of the items that the teachers have purchased with the grants are an arbor for the playground at the school to provide shade and grow plants to attract birds and butterflies, microscopes, science books and materials, compost kits, greenhouse kits, and garden supplies	Berkeley County, SC children in grade K5-5th grade.	Approximately 4500 children	Berkeley County, South Carolina	
The Citadel Football Association Inc	http://www.cfabulldogs.org	(843) 577-7128	EIN 57-0804900	520 Folly Rd Ste P # 376	Charleston	SC	29412	USA		To support the athletic dept of the citadel					The major goal of the citadel football association (cfa) is to provide an avenue through which those formerly associated with citadel football, alumni and friends can collectively promote and support the football program. The cfa, chartered in 1984, is a non-profit organization registered with the state of south carolina.
Faith Vision Ministry Inc	http://		EIN 65-1291107	PO Box 85232	Lexington	SC	29073	USA	Protestant, Religion						
Miss Volunteer Service International, Inc.	http://www.missvolunteerservice.com		EIN 81-3540401	371 Johnston Ave	Estill	SC	29918	USA		We provide an opportunity to design a unique, personalized volunteer service experience built around each youth's personal "mission." Once they decide on their mission, we connect them with other organizations and individuals to expand their impact. We assist them with building a portfolio of their experiences and at the end of a year they come together with other youth to compete in an exciting, high stakes onstage competition for prizes and scholarship money.					
Dream Equine Therapy Center	http://		EIN 26-2450872	3394 Gordon Rd	York	SC	29745	USA	Animal Protection & Welfare, Animals						
Dog4u Inc	http://		EIN 90-0734855	1232 Red Hill Rd	Camden	SC	29020	USA							
Sustainable Warehouse	http://		EIN 26-0696434	Po Box 70085	N Charleston	SC	29415	USA	Environment, Pollution Abatement & Control						
WINGS for kids	http://www.wingsforkids.org	843-352-3361	EIN 57-1055054	476 Meeting Street Suite E	Charleston	SC	29403	USA	Children & Youth, Children & Youth Services, Education, Primary & Elementary Schools, Youth Development Programs	Kids growing up in poverty often miss out on life lessons--how to behave well, make good decisions, build healthy relationships.  WINGS instills those missing life lessons by weaving a comprehensive social and emotional education into a fresh and fun after school program.  Kids get the life lessons they need to succeed and be happy--and they get a safe place to call home after school.				Charleston and Lake City, SC, Atlanta, GA and Charlotte, NC	Wings for kids is an education program that teaches kids how to be behave well, make good decisions and build healthy relationships. The organization does this by advocating for the importance of social and emotional education, by helping adults teach these skills and by delivering a program model directly to elementary school kids living in poverty.
Way Of Life Association	http://		EIN 56-2572337	102 Blair Mill Rd	Belton	SC	29627	USA	Human Services						
International Hyperhidrosis Society	http://www.SweatHelp.org	267-977-6336	EIN 56-2361221	1260 Smythe Street	Charleston	SC	29492	USA	Health	It is our mission to promote hyperhidrosis research, educate physicians in optimal diagnosis and care, raise awareness about the condition's emotional and economic impacts, and advocate for patient access to effective treatments. As part of our mission, we continuously build programs that connect those who suffer from hyperhidrosis with those who provide care, while increasing public understanding of this debilitating medical condition.	Educated hundreds of medical professionals in hyperhidrosis diagnosis and care; Provided bi-monthly e-newsletter to over 50,000 subscribers; Supported research and development of improved treatments; Millions of media impressions; Millions of visitors to our continuously-updated site: www.SweatHelp.org.	kids, adults, families suffering with excessive, uncontrollable sweating		Global.	physician education, research support, advocacy for sufferers, and public awareness.
St John Baptist Church Preparatory School	http://		EIN 57-0537477	3404 W Beltline Blvd	Columbia	SC	29203	USA	Protestant, Religion						
MENTAL HEALTH AMERICA OF SC AIKEN COUNTY	http://www.mha-aiken.org	803-641-4164	EIN 57-6026607	PO Box 1074 233 PENDLETON ST. NW	Aiken	SC	29802	USA	Mental Health, Mental Health Associations	As an affiliate of the National Mental Health America organization and a United Way of Aiken County agency, our mission is to serve as an advocate and community resource by promoting positive mental health in Aiken County	Our agency responds to individuals and families in crisis and serves as a "buffer' to lessen the negative effects of everyday stress, tragedy, or mental illness and thereby promotes positive mental health.	promote positive mental health	1350	Aiken County	Nurture Home - transitional housing for homeless single mothers Education and Advocacy - Suicide Bereavement Support group Operation Santa: Support to adults with a disabling mental health condition Welcome Baby: Parenting education and prevention of Post-partum depression
Gaffney Little Theatre	http://		EIN 57-6033228	Po Box 983	Gaffney	SC	29342	USA							
South Carolina Lutheran Via De Cristo Inc	http://		EIN 57-0997656	107 Holly Hill Ln	Simpsonville	SC	29681	USA	Arts & Culture, Humanities						
St. Eugene de Mazenod Shelters	http://www.steugenedemazenodshelters.com	803-469-4312	EIN 	1089A Alice Dr., #321 304  W Wesmark Blvd	Sumter	SC	29150	USA		to offer free assistance to the poor and homeless including shelter, food, clothes, and education. We also offer counceling for drug addiction and alcoholisim.				South East	
NORTH AUGUSTA BOXING CLUB	http://	(803) 593-6382	EIN 58-1633211	216 Patricia Drive	North Augusta	SC	29841	USA	Amateur Sports, Sports	Promote amateur boxing					To promote, sponsor, conserve, coordinate and stimulate interest in the olympic sport of amateur boxing throughout the state of south carolina
Macedonia Life Skills Center	http://		EIN 73-1636914	Po Box 179	Darlington	SC	29540	USA	Religion, Religion-Related						
New Beginning Ministries	http://		EIN 57-0990912	PO Box 426	Warrenville	SC	29851	USA	Unknown						
Ware Shoals Welfare Committee	http://		EIN 57-6026892	Po Box 510	Ware Shoals	SC	29692	USA							
Chapman Cultural Center Inc	http://www.chapmanculturalcenter.org	(864) 542-2787	EIN 57-0986224	200 E Saint John St	Spartanburg	SC	29306	USA	Arts & Culture, Arts & Humanities Councils & Agencies, Fund Raising & Fund Distribution	To provide cultural leadership for greater spartanburg by developing, strengthening, and promoting the scope, excellence, and educational role of the arts, humanities, and sciences and to further their significance in the life of our coummunity and all of its citizens.					Grants to other nonprofit art organizations for operating expenses and artist assistance grants.   arts-in-education programs conducted at various schools, hospitals, and other locations.
Free Medical Clinic of Darlington County	http://www.freemedicalclinicdc.org	(843) 398-0060	EIN 58-2445265	203 Grove St	Darlington	SC	29532	USA	Health, Health Care	PROVIDING PRIMARY MEDICAL CARE, MEDICATIONS AND PASTORAL SUPPORT TO QUALIFYING INDIGENT PATIENTS SERVES AS A MEDICAL SCREENING AND REFERRAL SOURCE TO THE COMMUNITY AND OTHER SERVICE ORGANIZATIONS					Providing primary medical care, medications and pastoral support to qualifying indigent patients. Serves as a medical screening and referral source to the community and other service organizations.
National Wild Turkey Federation Inc	http://www.nwtf.org/		EIN 57-1037675	Po Box 530	Edgefield	SC	29824	USA	Animal-Related, Animals, Environment, Natural Resources Conservation & Protection	The NWTF works tirelessly to conserve the wild turkey, to support our hunting heritage and to protect and promote laws that increase hunting opportunity and safety.					
Presbyterian Church In America Philadelphia Resbyterian Church	http://		EIN 57-0787320	PO Box 322	Landrum	SC	29356	USA							
Society For Preservation & Encourmt Of Barbershop Quartet Singing Amer	http://www.mainstreetharmonizers.com		EIN 20-1455563	1958 Nazareth Rd	Lexington	SC	29073	USA	Arts & Culture, Children & Youth, Public & Societal Benefit, Singing & Choral Groups, Youth Development Programs	Musical Entertainment and Youth Outreach					
Pawmetto Lifeline	http://www.pawmettolifeline.org	(803) 465-9195	EIN 56-2146419	PO Box 1777	Columbia	SC	29202	USA	Animal Protection & Welfare, Animals	To alleviate animal suffering and homelessness, set safe and humane standards for companion pets and shelters, and educate and increase awareness of the necessity for spaying and neutering to reduce the overall number of unwanted companion pets, eventually reducing the need for euthanasia.					To alleviate animal suffering; set safe and humane standards for companion pets and shelters; educate and increase awareness of the necessity for spaying and neutering; and to find quality homes for animals in need.   the purpose of the mobile vaccine clinic is to provide basic pet care services to individuals who may not be able to pay full service veterinarian clinic prices. Though the clinic is intended to provide care for pets belonging to underserved populations, it is not restricted to such and is open to any pets in need of care. The mobile vaccine clinic gives pet owners the opportunity to keep their pets vaccinated in accordance with the law, and for the animals' health, and allows them the opportunity to purchase much needed parasite control products to alleviate and prevent pain and suffering of their pets and diminish the possibility of the pet being relinquished to a municipal shelter and/or becoming homeless. All proceeds are used to provide care to homeless pets.   the purpose of the medical clinic is to provide spay and neuter services and vaccinations. These services are marketed to the general public but the organization also focuses agressively on communities with high rates of animal reproduction and pets belonging to low-income populations. Revenue from the medical clinic also helps provide services to less fortunate animals/homeless pets.
Tyger River Childrens Center Inc	http://		EIN 03-0443654	5961 Reidville Rd	Moore	SC	29369	USA	Education, Elementary & Secondary Schools, Literacy	Provide childcare services in a safe, loving and supportive christian environment to the members of tyger river presbyterian church pcusa and members of the community served by tyger river presbyterian church.					Provide childcare services in a safe, loving and supportive christian environment to the members of tyger river presbyterian chruch pcusa and members of the community served by tyger river presbyterian chruch.
Arts Council Of Beaufort County	http://beaufortcountyarts.com	(843) 379-2787	EIN 57-0933094	2127 Boundary St Ste 18a	Beaufort	SC	29902	USA	Arts & Culture, Arts & Humanities Councils & Agencies, Arts, Culture & Humanities	To promote the arts, provide guidance and assistance in the form of resources, information, funding, program coordination and communication.					After school/summer camp - the organization coducted classes of after school programming for local children. In addition the organization held arts summer camps for local children.   community arts center - the organization operates the only such center in the county providing a 1,000 foot gallery, 9 resident artist studios and a 120 seat black box theater. More than 3,000 people were entertained and educated.
Humane Society Of Cherokee County	http://		EIN 57-1096911	Po Box 2223	Gaffney	SC	29342	USA	Animal Protection & Welfare, Animal-Related, Animals	Educate public, animal adoption					People paid adoption feesbefore the animals can be adopted they must be spayed or neutered
WINYAH RIVERS FOUNDATION INC	http://www.winyahrivers.org	843-349-4007	EIN 57-1118288	290 Allied Drive PO Box 261954	Conway	SC	29526	USA	Environment, Natural Resources Conservation & Protection	Protect, preserve & revitalize the Winyah Watershed	A two state water quality monitoring project on the Waccamaw River involving community volunteers. The Waccamaw River Blue Trail recognized as a model river under America's Great Outdoors and the SC portion designated a National Water Trail. A robust youth education program designed to increase scientific literacy and create new watershed stewards for the future. An Adopt-a-Landing Program engaging community groups in litter cleanups along the Waccamaw River. Events designed to raise awareness and engagement in our river protection activities to protect fishable, swimmable and drinkable water for our families and our future.	protect fishable, swimmable, drinkable water for our families and our future.		Greater Winyah Bay Watershed in North and South Carolina	Waccamaw River Volunteer Water Quality Monitoring, Coastal Carolina University Student Water Quality Monitoring, Waccamaw River Blue Trail paddle outings and conservation efforts, Adopt-a-Landing and other River Cleanup activities, youth engagement in watershed stewardship, polluted runoff education and outreach, involvement in local decision making that affects our local rivers, advocacy to protect our right to clean and healthy water.
South Carolina Association Of Nonprofit Organizations	http://www.scanpo.org	(803) 929-0399	EIN 57-1057398	400 Arbor Lake Dr Ste B500	Columbia	SC	29223	USA	Community Service Clubs, Mutual & Membership Benefit	To serve, support and strengthen nonprofits for a better south carolina					Working together & member/sector services - program expenses include costs associated with offering individual technical assistance for nonprofit organizations, providing web-based resources, (including an online nonprofit job center); sharing important sector and member news through regular communications; connecting nonprofits with needed resource providers; conducting sector research; and hosting regional gatherings of nonprofit leaders.   knowledge network - scanpo's training and professional development program expenses include managing the knowledge network calendar of available trainings, producing and distributing the guiding principles & best practices, developing issue-specific trainings, including webinars, and organizing scanpo's signature event- the annual "together for good" nonprofit summit held each spring  collective voice - scanpo's advocacy services strengthen the sector's advocacy and public policy efforts and increase communication and collaboration between the for-profit, not-for-profit and government sectors in south carolina program expenses include staff and consultant costs for monitoring state governmental programs and informing members, training nonprofits to effectively impact public policy, and strengthening relations among nonprofits
South Carolina Council For Computers In Education	http://		EIN 57-0833340	College of Charleston/School of Edc	Charleston	SC	29424	USA							
United Cerebral Palsy of South Carolina Inc	http://www.ucpsc.org	803-926-8878	EIN 51-0450487	1101 Harbor Drive	West Columbia	SC	29169	USA	Group Homes	United Cerebral Palsy of South Carolina, INC., is a nonprofit human services agency whose mission is to positively support and impact the achievement of a life without limits for people with developmental disabilities.		adults with developmental disabilities			residential and day program supports.
International Primate Protection League	http://www.ippl.org	(843) 871-2280	EIN 51-0194013	Po Box 766	Summerville	SC	29484	USA	Animal Protection & Welfare, Animals, Protection of Endangered Species, Wildlife Preservation & Protection, Wildlife Sanctuaries	Protecting the world's remaining primates by monitoring and exposing illegal trade, supporting a worldwide network of overseas sanctuaries and ngo's, publicising the plight of abused primates, and operating a sanctuary for rescued gibbons.				World	Provides grants to a worldwide network of organizations and individuals working to protect primates in countries where they are native. This includes work to monitor and expose illegal trafficking and bring smugglers to justice, support for overseas sanctuaries caring for rescued primates, and work to protect primates in the wild (such as collecting data on wild populations, creation of reserves and educational outreach).   action alerts, newsletters and other educational reports to alert and educate the public on the issues of primates; illegal trafficking of primates; and primate protection.   maintenance of a facility dedicated to the care and the rehabilitation of gibbons released from research facilities, pet situations and substandard captive situations, including building construction, repairs and animal caretakers.
Mary Ann Morris Animal Society Inc	http://	(803) 793-5822	EIN 57-1108865	Po Box 1151	Bamberg	SC	29003	USA	Animal-Related, Animals	To provide housing, vet services and other related services to animals.					To provide housing, vet services and other related services to animals.
Pickens County Library Foundation	http://		EIN 57-0791760	304 Biltmore Rd	Easley	SC	29640	USA	Arts & Culture, Children's Museums, Education, Historical Organizations, Libraries	Our foundation solicits donations to support our countywide library system, which was founded in 1935.  The Library must provide access to information through appropriate collections and services.  These collections and services must cover the informational, educational, cultural, and entertainment needs of all county residents.  Our system is struggling as it upgrades from a small rural system to a large multidimensional system that will provide 21st century assistance to a very diverse population.  Our goal is professional assistance with the new technologies while promoting a welcoming atmosphere.					
North Augusta Cultural Arts Council	http://	(803) 278-1805	EIN 57-1060019	Po Box 6415	North Augusta	SC	29861	USA	Arts & Culture	To promote arts education and performance.					Theater - piano and phantom  music in the park series-- series of 8 different public concerts, free admission and 8 different musical groups. Attendance 250-300 per concert  veteran's concert  student art shows  grants to aiken county schools teachers  fine arts scholarships  na idol  prism concert  springfest
Pineview Dixie Youth League Inc	http://	(803) 454-3850	EIN 57-6026364	Po Box 4526	West Columbia	SC	29171	USA	Baseball & Softball, Sports	To provide baseball in the pinewood area of south carolina					Providing youth baseball services in the pineview area of south carolina.
