name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs	Results
Maranatha Camp Foundation	http://		EIN 47-0799115	1401 N 56th St Ste 107	Lincoln	NE	68504	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations	To assist maranatha bible camp				Assist maranatha bible camp with all of its various building projects and other projects it undertakes each year  assist maranatha ministries foundation	
Country Club Pont League, Inc.	http://		EIN 47-0651251	9012 Timberline Dr	Omaha	NE	68152	USA							
Stephen Center Inc	http://www.stephencenter.org	(402) 731-0238	EIN 36-3363994	2723 Q Street	Omaha	NE	68107	USA	Homeless & Housing, Homeless Shelters, Housing Support, Mental Health, Substance Abuse Dependency, Prevention & Treatment					The emergency shelter provided 25,448 nights of lodging in 2014 to 510 men, 327 women, and 208 children.   the hero substance abuse treatment center opened the first fully licensed substance abuse treatment center operated by a homeless shelter in the state of nebraska on july 20,2006. The facility offers treatment and housing to up to 64 men and women at any given time. In 2014, 122 men and 102 women were served by this program. There were 18,844 nights of lodging provided. The hero program achieved carf accreditation in 2010, and was re-accredited in 2013.   the transitional living (tl) program provided 3,733 nights of lodging in 2014 which represents an average of 10 individuals residing in tl facilities on any given day. The tl program has historically consisted of 7 scattered site houses and 8 on-site apartments. Stephen center is focusing upon on-site programming and has been selling the scattered site houses. Five had been sold prior to 2014 and the last two were sold in 2014. Funds generated from the sale of the scattered site houses were designated for use in the development of a new emergency shelter and permanent supportive housing project.	
Aglow International	http://		EIN 91-1838555	1202 William Ct	North Platte	NE	69101	USA							
Grace Baptist Church	http://		EIN 47-0631200	123 9th St	Stpaul	NE	68873	USA							
PEDIATRIC CANCER ACTION NETWORK	http://pcanaction.org	402-310-7331	EIN 46-4807923	Po Box 22992	Lincoln	NE	68542	USA	Cancer, Philanthropy, Philanthropy, Charity & Voluntarism Promotion	The mission of Pediatric Cancer Action Network is to reduce the financial burden placed on families diagnosed with pediatric cancer and to advocate for a cure through awareness, action, and education.	children and families affected by childhood cancer.	provide financial assistance to Nebraska families fighting childhood cancer.	Nebraska	financial grants to families; education and awareness events.	PCAN is run by a team of volunteers, assuring you that your donation goes directly where it is needed most! In 2015, we have provided over $10,000 in financial grants to families battling pediatric cancer. We are on track to triple that amount in 2016! We are looking forward to funding childhood cancer research being done at the University of Nebraska Medical Center in 2016 as well.
National Society Of The Daughters Of The American Revolution	http://www.dar.org		EIN 47-6034931	1400 N 52nd St	Lincoln	NE	68504	USA	Arts & Culture, Education, Historical Organizations, History Museums, Libraries	The objectives of the National Society Daughters of the American Revolution are historic preservation, promotion of education and patriotic endeavor.					
Heartland Equine Therapeutic Riding Academy Inc	http://www.hetra.org	(402) 359-8830	EIN 36-3713040	10130 South 222nd Strett	Gretna	NE	68028	USA	Animal-Related, Animals, Human Services	To improve the quality of life both physically and emotionally of adults and children with disabilities through equine assisted actvities				Hetra is recognized as a premier accredited center (pac) by the professional association of therapeutic horsemanship international (path, int'l). Pac status is granted to centers demonstrating excellence in providing quality equine-assisted activities and have met established industry standards in areas of safety, facility, programming, policies and procedures. Hetra's staff includes path int'l certified instructors, occupational, physical and mental health therapists. Program services include hippotherapy, therapeutic riding, carriage driving and a separate program for veterans. Students range in age from 2 to adult with various physical and developmental disabilties. During 2014, we served 192 students through 3,751 billed sessions with community support of more than 18,000 volunteer hours.	
Niobrara Valley Hospital Corporation	http://www.nvhcares.org	(402) 569-2451	EIN 47-0537192	Po Box 118	Lynch	NE	68746	USA	General Hospitals, Health	Dedicated to the work of healing.				Niobrara valley hospital provides quality health care regardless of race, creed, color, national origin, age, sex, handicap or ability to pay. All persons admitted or treated in the outpatient area of the hospital shall have equal care and treatment and full use of all hospital facilities and services. Reimbursement for services rendered is critical to the operation and stability of niobrara valley hospital, but it is recognized that not all individuals possess the ability to purchase essential medical services. Further, our mission is to serve the community with respect to providing health care services and health care education. Therefore, in keeping with this hospital's commitment to serving all members of its community: 1. ) niobrara valley hospital must be responsive to the changing needs of the health care industry, the community, and its own needs. As niobrara valley hospital adapts to those changes, the hospital is determined to remain an institution where the care that is rendered is compassionate as well as competent. 2. ) niobrara valley hospital is and shall continue to be, a family centered, community oriented hospital, offering comprehensive medical services. 3. ) the stated philosophies of niobrara valley hospital shall permeate all activities of the hospital and most importantly, that of patient care. 4. ) the quality of patient care shall continue to receive primary emphasis at niobrara valley hospital. 5. ) niobrara valley hospital shall prudently utilize its resources through efficient and effective management; careful consideration shall be given to the cost/benefit relationship of delivering services without compromising the quality of care. 6. ) niobrara valley hospital shall provide an atmosphere conducive to the development of effective working relationships among the various elements necessary both inside and outside the hospital family. This family includes the board of directors, medical staff, administration, employees, the community, auxiliary, and friends of the hospital. 7. ) niobrara valley hospital shall offer continuing education programs and services for its medical staff and hospital personnel. Niobrara valley hospital also shall strive to provide its patients and the community with education in health related matters. 8. ) niobrara valley hospital shall plan for its future. To this end, the hospital shall cooperate with other health care providers within the health care delivery system in a manner consistent with its stated philosophy. 9. ) niobrara valley hospital shall serve as a catalyst within the community to identify the community's health care needs, and shall determine the level of appropriate participation by the hospital in meeting such needs. 10. ) niobrara valley hospital will consider where the need and/or the individual's ability to pay coexist and offer free care to those who qualify. 11. ) niobrara valley hospital served 59 inpatient days, 746 swing and respite care days and 176 emergency room visits. 12. ) niobrara valley hospital provides care to persons covered by governmental programs at cost. Charity care is also provided through many reduced price services and free programs offered throughout the year based upon activities and services which niobrara valley hospital believes will serve a bona fide community health need. These include: 1. ) operated a full time emergency room that provides medical services to all members of the public regardless of ability to pay. 2. ) sponsored two health fairs for the community with lab tests, blood pressure testing, and women's health issues. 3. ) a variety of health care material was distributed to foster health education in the community. 4. ) provided assistance to medicare patients with respect to their benefits under the medicare program. 5. ) excess revenue is reinvested in new equipment which upgrades technology which will allow niobrara valley hospital to guarantee the availability of affordable health care for our service area.	
Fremont Tigers Athletic Booster Club	http://		EIN 47-0640044	1750 N Lincoln Ave	Fremont	NE	68025	USA							
Assistance League of Omaha Nebraska Inc	http://www.ALOmaha.org	402-342-3113	EIN 47-6088120	3569 Leavenworth St	Omaha	NE	68105	USA	Human Service Organizations, Human Services, Thrift Shops	Assistance League of Omaha is a nonprofit 501(c)(3) volunteer service organization whose members identify, develop, implement and fund ongoing philanthropic programs to serve specific needs of children and adults in the Greater Omaha area.	support the specific needs of children and adults	over 5000 students and 1000 adults through seven area school districts, twenty hospitals/agencies and police, fire and judicial partnerships.	the greater Omaha area	Operation School Bell, ACT/PSAT Review Sessions, Assault Survivor Kits, Operation Bear Hug, Operation Recovery, Operation Teen Parent and Make a Difference Day.	
Ixim Spirit Of Solidarity	http://		EIN 20-1907809	9103 Pacific St	Omaha	NE	68114	USA							
Loving Hearts Child Development Center	http://	(402) 434-2824	EIN 47-0789695	4710 N 10th St	Lincoln	NE	68521	USA	Civil Rights, Civil Rights, Social Action & Advocacy	Provide quality nurturing child care				Provide quality nurturing child care	
Chabad Lubavitch Of Nebraska Inc	http://www.nebraskajudaism.com		EIN 36-3552582	1866 S 120th St	Omaha	NE	68144	USA	Judaism, Religion	Chabad reaches out to every Jewish man, woman, and child of all ages and backgrounds.  Chabad provides opportunities for knowledge, inspiration, and guidance for daily living and spiritual growth within the context of Judaism.  Chabad offers nurturing for body and soul.  Cutting edge technology and modern cultural trends are utilized to bring freshness and vitality to timeless truths.					
National Arbor Day Foundation	http://www.arborday.org	(402) 474-5655	EIN 23-7169265	211 N 12th St	Lincoln	NE	68508	USA	Environment, Environmental Beautification	The purpose of the corporation shall be to engage in educational and charitable activities including offically promoting the annual observance of arbor day, inspiring people to plant, nurture, and celebrate trees, stimulating a world-wide program of tree and horticultural planting and care, advancing nature education and environmental education, and maintaining arbor day farm, the estate of arbor day's founder, j. Sterling morton.				Trees for america - the foundation's signature program distributes millions of trees each year across america, helps replant forests, and teaches the importance of trees.   arbor day youth education - the foundation promotes arbor day, america's oldest environmental holiday, and offers nature education programs to reconnect children with nature to inspire the next generation of tree planters and environmental stewards.   arbor day farm - this national historic landmark is home to lied lodge & conference center, innovative conservation demonstrations, and the arbor day farm tree adventure.	
GREAT PLAINS BLACK MUSEUM AND INTERPRETIVE CENTER INC	http://HTTP://www.gpblackmuseum.org	(402) 572-9292	EIN 51-0137279	105 N 31ST AVENUE SUITE 219	Omaha	NE	68131	USA	Arts & Culture, Museums	To feature and commemorate the historical and cultural achievements and to preserve and celebrate the contributions of people of african ancestry.	Preserve, Celebrate and Educate persons about the contributions of African Americans on the Great Plains			exhibits, school presentations, lecture series, annual exhibit of Negro Leagues Baseball during the College World Series	
Bethlehem Lutheran Church	http://		EIN 47-6062015	805 Hawthorne Ave	Crete	NE	68333	USA							
Starcare V Inc	http://		EIN 47-0772116	P.O. Box 83112	Lincoln	NE	68501	USA	Emergency Medical Services & Transport, Health						
Cheryls Learning Center Inc	http://	(402) 477-7440	EIN 47-0758496	1400 Sw 22nd St	Lincoln	NE	68522	USA		Preschool and child care facility for the education and supplemental learning experiences for elementary school.				Preschool and elementary age child care and educational activities facility.	
Architectural Foundation Of Nebraska	http://		EIN 47-0650664	335 N 8th St Ste A	Lincoln	NE	68508	USA							
Benson Historical Society	http://		EIN 47-0694979	8602 Cuming St	Omaha	NE	68114	USA							
Crook House Guild Inc Quarters One Fort Omaha	http://		EIN 47-0606756	5730 N 30 Street 11b	Omaha	NE	68111	USA							
American Guild Of Organists	http://		EIN 47-6033731	1340 Furnas Ave	Lincoln	NE	68521	USA							
Center For Rural Affairs	http://www.cfra.org	(402) 687-2100	EIN 47-0553823	Po Box 136	Lyons	NE	68038	USA	Economic Development, Environment, Microfinance, Rural Economic Development, Small Business Development	Establish strong rural				National sustainable agriculture coalition - is an alliance of grassroots organizations that advocates for federal policy reform to advance the sustainability of agriculture, food systems, natural resources, and rural communities.   rural enterprise assistance program - provides loans, training, and technical assistance to rural micro entrepreneurs across the full expanse of rural nebraska. It includes a rural women's business center and a rural hispanic business center.   national young farmers coalition - helps the next generation of american farmers through policy change, network building, and technical support.	
Nebraska Medical Foundation Inc	http://www.nebmed.org/nma_foundation	(402) 474-4472	EIN 47-6036827	233 S 13th St Ste 1200	Lincoln	NE	68508	USA	Biomedicine & Bioengineering, Health	To support activities, including the awarding of scholarships to medical students, promote the wellness and health of citizens in nebraska, provide education on medical subjects, and other research projects consistent with its activities.				Expenses incurred regarding administering contributions made for the purpose of advancing medical technology and education.	
Kevin Oconnor Scholarship Fund Inc	http://		EIN 47-6023591	5432 N 160th Avenue Cir	Omaha	NE	68116	USA							
Bahais Of Seward	http://		EIN 47-0814895	335 E Lincoln St	Seward	NE	68434	USA							
Mortar Board Inc	http://www.mortarboard.org/		EIN 47-6046739	10559 Martha St	Omaha	NE	68124	USA	Education, Student Services	Mortar Board chapters across the nation are challenged to provide thoughtful leadership to the campus and community, to create an environment of effective communication, to move toward a meaningful goal, and to maintain the ideals of the society.  Each chapter has the autonomy to determine its own implementation of the goals, National Project, and resolutions and recommendations set forth by delegates to the National Conference.					
Falls City Educational Foundation	http://		EIN 47-0739224	1415 Morton St	Falls City	NE	68355	USA	Philanthropy, Philanthropy, Voluntarism & Grantmaking Foundations						
Community Action Of Nebraska Inc	http://www.canhelp.org/	(402) 471-3714	EIN 47-0693770	210 O St Ste 100	Lincoln	NE	68508	USA	Community & Neighborhood Development, Economic Development	Community action of nebraska collaborates with community service organizations accross the state to foster the cultures and skills which support low income families in attaining economic stability and to keep the voices and conditions of those in poverty central in the development of public policy.				Navigatornavigator provides funding for exchange navigators who are intended to assist consumers in those areas in the following ways:- maintain expertise in eligibility, enrollment, and program specifications and conduct public education activities to raise awareness about the exchange;- provide information and services in a fair, accurate, and impartial manner. Such information must acknowledge other health programs (e. G. , medicaid, children's health insurance program (chip));- and facilitate selection of a qhp  training and technical assistance grants - provided training and technical assistance for, and fostered coordination among, the nine community action agencies in nebraska as they provided education, employment, and life skills services.	
Our Lady Of Lourdes Hospital	http://		EIN 47-0261720	PO Box 869	Norfolk	NE	68702	USA	General Hospitals, Health						
Friends Of Art	http://		EIN 47-0766584	Friends O Art Uno Dept Of Fine Arts	Omaha	NE	68182	USA	Arts & Culture, Arts, Culture & Humanities						
York County Sports Authority Inc	http://	(402) 362-1974	EIN 47-0799631	426 Florida Ct	York	NE	68467	USA	Physical Fitness & Community Recreational Facilities, Sports	Provide and maintain youth athletic fields for soccer and softball				Recreation, sports, leisure, athletics: provide suitable sports playing fields for 900 area youth both in soccer and softball	
Animal Shelter Of Northeast Nebraska Inc	http://animalshelter.org	(402) 316-4848	EIN 47-0792814	1000 E Omaha Ave	Norfolk	NE	68701	USA	Animal Protection & Welfare, Animals	Provide humane care of abandoned, neglected or abused pets for adoption purposes and to educate the public about the proper care of animals.				Expenses associated with providing care for the animals	
Visiting Nurse Assocation Of The Midlands	http://www.thevnacares.org	(402) 342-5566	EIN 47-0690207	12565 W Center Rd Ste 100	Omaha	NE	68144	USA		The mission of the visiting nurse association is to foster the dignity and well being of the residents of our community by delivering the highest quality home and community-based health care services that provide peace of mind, quality of life and independence. The agency serves the greater omaha area and surrounding rural communities as well as portions of southwest iowa.				Home health care - provide in home health care to patients.   hospice - provide end of life care to patients.   pharmacy - provide pharmacy services to home health, hospice and other patients.	
American Orff-Schulwerk Association	http://		EIN 47-0741120	7013 South 185th Circle	Omaha	NE	68136	USA							
Coleridge Community Educational Foundation Inc	http://		EIN 47-0715512	87510 570 Ave	Coleridge	NE	68727	USA	Community Foundations, Philanthropy						
Nebraska Hospice And Palliative Care Association	http://		EIN 47-0673727	1200 Libra Drive Rm/ste 100	Lincoln	NE	68512	USA		IMPROVE END OF LIFE CONDITIONS IN NEBRASKA.					
Fremont-Midland Entertainment Series	http://		EIN 47-6038412	990 N Clarkson St	Fremont	NE	68025	USA	Arts & Culture, Music						
Faith Christian Fellowship Of Norfolk	http://		EIN 47-0708816	1810 Channel Rd	Norfolk	NE	68701	USA							
Eustis Senior Citizens Center Inc	http://		EIN 47-0668687	Po Box 206	Eustis	NE	69028	USA	Human Services, Senior Centers, Seniors						
Epona Horse Rescue Inc	http://www.eponahorserescue.com	(308) 293-5654	EIN 20-1398014	20100 SW 114th St	Crete	NE	68333	USA	Animal Protection & Welfare, Animal-Related, Animal Services, Animals	Care of rescued horses	horses and owners in trouble and using the rescue horses to teach young people about caring and trust.	over 75 horses that were seized by law enforcement or reliquished by owners. We also pulled horses off a slaughter lot and rehomed them.	Nebraska and surrounding states	Calvins Corral for the orpan foal, Bridges of Hope (giving temporary aid to horse owners in a medical crisis. We are soon to open Teresa's Gate a program to partner people suffering from mental disabilities with a horse partner to aid in their recovery.	
Platte Valley Farmers 4-H Club	http://		EIN 47-0774600	Rte 1 PO Box 187A2	Ashland	NE	68003	USA							
Autism Family Network Of Lincoln Nebraska	http://		EIN 76-0842403	5730 R St Ste C2	Lincoln	NE	68505	USA	Autism, Disabilities, Health						
Cornhusker Roundup Inc	http://aa-cornhusker.org	(402) 344-0500	EIN 47-0644015	1706 Galvin Rd S	Bellevue	NE	68005	USA	Mental Health, Substance Abuse Treatment	The cornhusker roundup is an annual 3-day convention that includes presentations, workshops, entertainment and social events for persons wanting to recover from the disease of alcoholism.				The cornhusker roundup is an annual 3-day convention that includes presentations, workshops, entertainment and social events for persons wanting to recover from the disease of alcoholism.	
Columbus Area United Way Inc	http://columbusunitedway.com	(402) 564-5661	EIN 47-6029411	3020 18th St	Columbus	NE	68601	USA	Federated Giving Programs, Philanthropy	The columbus area united way focuses resources to improve individual lives and help build a stronger community. To provide leadership, create coalitions, and help develop resources to change community conditions to improve people's lives.				Provide funds for qualified 501(c)(3) community groups, qualified charitable organizations, and other community human service programs.	
Fellowship Bible Church	http://		EIN 47-0647304	Po Box H	Newman Grove	NE	68758	USA							
St Paul Lutheran Church	http://		EIN 47-6049247	Po Box 40	Bridgeport	NE	69336	USA							
Douglas County Health Center Foundation Inc	http://		EIN 47-0786311	4102 Woolworth Ave	Omaha	NE	68105	USA	Community Health Systems, Health	To enhance the quality of life and experience for the residents and staff of the douglas county health center.				Various activities and purchases to support the organization's exempt purpose.	
Outdoor Adventures Unlimited Inc	http://		EIN 47-0646128	Po Box 24916	Omaha	NE	68124	USA	Fishing & Hunting, Sports						
Future Promise Development Inc	http://		EIN 47-0551820	PO Box 623	Hartington	NE	68739	USA							
St Marks United Methodist Church Foundation	http://	(402) 489-8885	EIN 36-3679200	8550 Pioneers Blvd	Lincoln	NE	68520	USA						Grants to st. Mark's church for programs of the church.	
Tri Valley Health System	http://www.trivalleyhealth.com	(308) 697-1522	EIN 47-6028103	Po Box 488	Cambridge	NE	69022	USA	General Hospitals, Health	To improve the lives we touch by providing care of the highest quality throughout life's journey.				Tri valley health system operates a critical access hospital with an attached long-term care unit, three rural health clinics, an assisted living facility, a home medical supply store and an independent retirement center. The cambridge memorial hospital, a 25 bed critical access hospital, operates a full-time emergency room and provides emergency care regardless of the ability to pay. The emergency room had 1,083 emergency center visits this year. Through its integrated network of providers, tri valley health system provides emergency and non-emergency services to the communities it serves. It makes these services accessible to the communities through participation in government programs like medicare and medicaid and by offering assistance through the tri valley health system charity program. The tri valley health system charity program provides discounted and free services to patients who lack the resources to be fully responsible for the health care they receive. The charity program is designed to ensure the communities served by tri valley health system have access to needed healthcare services. The tri valley health system board of directors oversees services delivered under the charity care policy including assessing community needs, approving eligibility criteria and monitoring the effectiveness of the program in providing community access to medical care. Records are maintained to identify and monitor the level of charity care provided. These records include the amount of charges foregone for services and supplies furnished under its charity care policy and equivalent service statistics. The amount of charges foregone for services provided under the health system's charity care policy was approximately $54,000 for the year ended april 30, 2014. Total direct and indirect costs related to these foregone charges were approximately $37,000 at april 30, 2014, based on an average ratio of cost to gross charges. In addition, the health system provides services to other patients under certain government-reimbursed public aid programs. Such programs pay providers amounts which are less than established charges for the services provided to the recipients, and for some services the payments are less than the cost of rendering the services provided. The health system also commits significant time and resources to endeavors and critical services which meet otherwise unfulfilled community needs. Many of these activities are sponsored with the knowledge that they will not be self-supporting or financially viable.   tri valley has rural health clinics in arapahoe, indianola, and cambridge, nebraska. During the year, the clinics had 14,483 visits. The employed physicians are active in the community and provide support services such as attendance at community sport programs and medical directors for emt groups. They also offer educational programs for the local school systems and people in the community with programs such as our healthy in the heartland programs. Yearly the clinic provides "flu clinics" in which flu vaccinations are provided at reduced rates. Also, the clinics annually offer a "health fair" to the communities they serve. Health fair lab testing completed which normally would cost the patient $400 is reduced to a fee of approximately $35 (depending on tests requested).   tri valley health system's senior services programs include a long term care facility, an assisted living facility and an independent living facility. During the fiscal year, tri valley averaged over 24 residents a day in the long term care and 19 residents a day in the assisted living facility. By providing a continuum of care from independent, to assisted, to long term care, tri valley is encouraging community members to stay as independent as possible and assuring the patients/residents are in the appropriate location based on their level of care needs. Tri valley launched the "frog" program which is a free exercise program for the older generation that meets three times a week. The program is currently offered in arapahoe and cambridge because of the high utilization and request.	
Hope Harbor	http://www.hopeharborgi.org	(308) 385-5190	EIN 47-0779961	610 West Division Street	Grand Island	NE	68801	USA	Emergency Assistance, Homeless & Housing, Homeless Centers, Homeless Shelters, Human Service Organizations	Hope Harbors mission is lifting people to lives of self-sufficiency. This is accomplished through new beginnings which start by providing a safe, calming, nurturing and supportive atmosphere. Hope Harbor''s mission is meeting the needs of the homeless through wide community recognition, support and involvement. It is by the wise stewardship of resources and the financial security of the agency that Hope Harbor continues this mission.				Hope Harbor programs include: 1). Shelter Program for families, women, children that provides emergency and transitional shelter, meals and intensive case management; 2) Emergency Services Program to assist the needy with vouchers, transportaion, medical assistance, donations, 3) Central REsource and Referral Program that offers information and referrals, 4). Immigrant and Refugee Resettlement Program that helps New Americans to settle successfully in our region ,5). SOAR Education program that teaches basic living skills, including budgeting, parenting, GED, healthcare, spiritual life, nutrition, etc. (	
Nebraskans For Alternatives To The Death Penalty Foundation Inc	http://www.nadp.net	(402) 477-7787	EIN 36-3777180	941 O St Ste 725	Lincoln	NE	68508	USA	Crime & Law, Public Interest Law	To permanently abolish the death penalty in nebraska by educating the citizens of nebraska about the many flaws with capitol punishment.				Public education of the citizens of nebraska regarding capitol punishment in nebraska. This includes 80% of personnel costs, direct mail, occupancy costs, and other and miscellaneous expenses as identified in this return.	
Central Nebraska Goodwill Housing Inc	http://	(308) 384-7896	EIN 91-1792800	Po Box 1863	Grand Island	NE	68802	USA	Developmentally Disabled Centers, Disabilities, Human Services	Maintain safe, affordable housing units for individuals with mental illness and offer support services as needed.				Goodwill housing corporations are dedicated to providing safe, affordable housing for individuals with mental illness.	
First Christian Church	http://		EIN 47-0416352	2121 N Delaware Ave	York	NE	68467	USA							
Pawnee City Boys And Girls Ball Association Inc	http://		EIN 47-0691103	Po Box 2	Pawnee City	NE	68420	USA	Baseball & Softball, Sports						
New Covenant Justice & Peace Center	http://		EIN 47-0646979	2830 Caldwell St	Omaha	NE	68131	USA							
Joann Maxey Elementary School Parent Teacher Organization	http://	(402) 436-1153	EIN 47-0789636	C/o Pto Treasuer 5200 S 75th Street	Lincoln	NE	68516	USA	Education, Parent & Teacher Groups	Provide additional funds for joann maxey elementary school				The organization grants funds for teachers equipment and supplies, provide for certain improvements to the school grounds and any other needs not available through the general tax base support.	
Women's International Bowling Congress	http://		EIN 51-0206687	Rr 1 Box 215	Fullerton	NE	68638	USA							
Grace Mission Inc	http://		EIN 47-0552455	Po Box 126	Henderson	NE	68371	USA	Human Services, Neighborhood Centers	MISSION WORK					
The Association Of American Cultures Inc	http://		EIN 52-1489619	1635 S 15th St	Lincoln	NE	68502	USA							
Golden Generation Ltd Inc	http://		EIN 47-0618372	600 Central St	Oxford	NE	68967	USA	Food, Meals on Wheels						
Charlie Browns Kids Inc	http://		EIN 47-0764661	7233 Marie Ln	Lincoln	NE	68516	USA							
On Deck Circle, Inc.	http://		EIN 47-0778583	PO Box 83823	Lincoln	NE	68501	USA	Human Service Organizations, Human Services						
Little League Baseball Inc	http://www.littleleague.org/		EIN 47-6038914	9724 Ogden Cir	Omaha	NE	68134	USA	Amateur Sports, Amateur Sports Competitions, Baseball & Softball, Recreation & Sports, Sports	To provide healthy activity for children using the ball field as a classroom to instill discipline, team work, sportsmanship and fair play, and to establish a set of values to guide them into adulthood.					
Glad Tidings Assembly Of God	http://		EIN 47-0798431	114 Center St	Gibbon	NE	68840	USA							
Scottsbluff-Gering Rotary Foundation	http://		EIN 47-0808764	Po Box 2246	Scottsbluff	NE	69363	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Nebraska Pharmacy Foundation Inc	http://	(402) 420-1500	EIN 47-0685895	6221 S 58th St Room/ste A	Lincoln	NE	68516	USA		Organized for scientific and educational purposes to further the welfare, knowledge and integrity of the profession of pharmacy, and the enhancement of public health and welfare.				To support scientific and educational programs to further the profession of pharmacy	
Nebraska State Bar Foundation	http://www.nebarfnd.org	(402) 475-1042	EIN 47-6030023	Po Box 95103	Lincoln	NE	68509	USA	Crime & Law, Legal Services	See schedule o to serve the citizens of nebraska and the legal profession through the administration and funding of innovative and creative programs directed toward the improvement of the administration of justice and the fulfillment of the american vision of equal justice for all				Sponsor legal education programs administered by the bar foundation	
American Chemical Society	http://		EIN 47-0586176	326 Hamilton Hall	Lincoln	NE	68504	USA							
Connect Colombus	http://		EIN 47-0758352	3020 18th St Ste 5	Columbus	NE	68601	USA	Education						
Pta Nebraska Congress	http://		EIN 47-0802571	3706 Maple St	Omaha	NE	68111	USA							
Phi Upsilon Omicron Inc	http://		EIN 47-6033779	1400 R Street Room 200 Nu	Lincoln	NE	68588	USA							
Ymca Of Greater Omaha	http://www.metroymca.org	(402) 341-1600	EIN 47-0376586	430 S 20th St	Omaha	NE	68102	USA	Child Day Care, Children & Youth, Human Services, Physical Fitness & Community Recreational Facilities, Sports, Young Mens or Womens Associations	Ymca of greater omaha, established in 1866, is a 501(c)(3) not for profit organization that is governed by a volunteer board of directors with a geographic scope that covers four counties in a two-state area: douglas and sarpy counties in nebraska; and mills and pottawattamie counties in iowa. At the ymca of greater omaha, strengthening communities and neighborhoods is our cause. Strong communities are the result of steady leadership and stewardship, which is what the y is all about. The threefold purpose of the ymca of greater omaha is to cause life changing impact on those that we serve through programs that focus on youth development, healthy living and social responsibility. We do this through intentional program efforts and partnerships with over 135 other not for profit agencies, schools and organizations. The y provides a variety of programs that support educational achievement, early learning readiness, alternatives to teen violence, programs for juvenile offenders, health/wellne				Healthy livingimproving the nations health and well-being. In communities across the nation, the y is a leading voice on health and well-being. With a mission centered on balance, the y brings families closer together, encourages good health and fosters connections through fitness, sports, fun and shared interests. As a result, millions of youth, adults and families are receiving the support, guidance and resources needed to achieve greater health and well- being for their spirit, mind and body. -family programs: health and wellness: adult and family fitness classes;personal training-aquatics: swim lessons and fitness classes-sports: programs for older adults and seniorsdiabetes prevention / intervention (type 2 and pre-diabetics), cancer survivor programs, weight management, health/wellness, arthritis exercise, senior citizen programming, swim lessons for all ages, programs for children with special needs, teen programs, juvenile justice programming, summer day camp and youth sports.   youth developmentnurturing the potential of every child and teen. We believe that all kids deserve the opportunity to discover who they are and what they can achieve. Thats why, through the y, millions of youth today are cultivating the values, skills and relationships that lead to positive behaviors, better health and educational achievement. -preschool and early childhood enrichment-childcare-before and after school care-ready-in-5 school readiness programs for immigrant and refugee children and families-summer day camps-aquatics: swim lessons . Swim team-sports and fitness-teen programs  social responsibilitygiving back and providing support to our neighbors. The y has been listening and responding to our communities most critical social needs since 1866. Whether developing skills or emotional well-being through education and training, welcoming and connecting diverse demographic populations through global services, or preventing chronic disease and building healthier communities through collaborations with policymakers, the y fosters the care and respect all people need and deserve. Through the y, 5,148 volunteers and 2,757 donors, leaders and partners in the metro area are empowering people to be healthy, confident, connected and secure. Juvenile offenders intervention program, middle school attendance improvement program, preschool programs, counselors in training program, teen clubs, yearly teen summit, adult affinity groups and adult volunteerism.	
Parents Families And Friends Of Lesbians And Gays Inc	http://www.pflag.org/		EIN 47-0766644	Po Box 390064	Omaha	NE	68139	USA	Civil Rights, Counseling, Lesbian & Gay Rights, LGBTQ, Mental Health	Our Vision: We, the parents, families and friends of lesbian, gay, bisexual and transgendered persons, celebrate diversity and envision a society that embraces everyone, including those of diverse sexual orientations and gender identities. Only with respect, dignity and equality for all will we reach our full potential as human beings, individually and collectively. PFLAG welcomes the participation and support of all who share in, and hope to realize, this vision.					
American String Teachers Association Incorporated	http://		EIN 22-2718696	1300 Apache Ave	Hastings	NE	68901	USA							
Lincoln Civic Orchestra Inc	http://		EIN 47-0643835	9200 S 64th Cir	Lincoln	NE	68516	USA							
Spring To Life Inc	http://		EIN 47-0648707	146 S 110th St	Omaha	NE	68154	USA							
NEBRASKA WILDLIFE FEDERATION	http://	402-477-1008	EIN 23-7401528	PO Box 81437	Lincoln	NE	68501	USA	Animals, Wildlife Preservation & Protection		People who love Nebraska wildlife.				In past years, we helped defeat a dam that would have destroyed a stretch of the Niobrara River, and worked successfully to have it declared a National Scenic River. We helped defeat several major dams that would have robbed the Platte River of flows needed for fish, wildlife and people, and helped negotiate a basin-wide, long-term management plan to begin to restore habitat and river flows to the Platte.   We distributed information on our web-based Wildlife Week curriculum to 5,000 K-12 teachers in Nebraska this year. We developed an online database and online training system for our Adopt a Stream program in 2010, and are working to establish a partnership to allow us to expand the program all across Nebraska.   We established a Wildlife Action Network in 2010 to deliver updates on state and federal legislation and wildlife-related activities via email, and are active in the state legislature on water policy, budget issues, and wildlife management. We are active on Farm Bill conservation program issues.
